Safety_Test_ID,Blade_Cell_Max_Temp_C,Thermal_Gradient_deg_s,Pack_Internal_Pressure_kPa,Adjacent_Cell_Temp_C,Thermal_Safety_Status
BYD-BLADE-2290,41.4,0.53,108.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2291,36.4,1.86,105.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2292,36.6,0.74,107.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2293,89.9,4.7,111.5,39.2,Localized Thermal Venting Intercept
BYD-BLADE-2294,58.9,3.37,110.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2295,62.9,1.03,109.6,30.6,Nominal Pack Thermal Balance
BYD-BLADE-2296,62.0,0.2,108.3,29.5,Nominal Pack Thermal Balance
BYD-BLADE-2297,63.6,1.41,106.4,27.8,Nominal Pack Thermal Balance
BYD-BLADE-2298,54.1,3.13,109.2,27.2,Nominal Pack Thermal Balance
BYD-BLADE-2299,72.8,0.05,111.0,35.4,Nominal Pack Thermal Balance
BYD-BLADE-2300,43.2,5.21,105.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2301,66.0,0.82,110.2,29.4,Nominal Pack Thermal Balance
BYD-BLADE-2302,27.5,0.74,104.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2303,73.2,0.85,109.8,33.4,Nominal Pack Thermal Balance
BYD-BLADE-2304,93.4,0.63,111.9,38.5,Nominal Pack Thermal Balance
BYD-BLADE-2305,39.7,0.32,104.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2306,39.3,0.4,105.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2307,76.3,0.85,111.8,38.5,Nominal Pack Thermal Balance
BYD-BLADE-2308,89.4,2.24,112.7,40.7,Nominal Pack Thermal Balance
BYD-BLADE-2309,74.9,0.04,108.4,32.6,Nominal Pack Thermal Balance
BYD-BLADE-2310,58.0,0.42,110.8,25.5,Nominal Pack Thermal Balance
BYD-BLADE-2311,40.7,1.01,105.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2312,39.5,1.56,108.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2313,56.2,1.14,107.1,26.3,Nominal Pack Thermal Balance
BYD-BLADE-2314,67.4,0.1,108.0,29.6,Nominal Pack Thermal Balance
BYD-BLADE-2315,74.5,1.09,109.6,28.8,Nominal Pack Thermal Balance
BYD-BLADE-2316,36.3,0.84,104.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2317,52.2,0.34,107.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2318,62.2,0.49,109.8,26.4,Nominal Pack Thermal Balance
BYD-BLADE-2319,86.6,0.53,110.2,41.3,Nominal Pack Thermal Balance
BYD-BLADE-2320,84.5,0.03,112.4,37.9,Nominal Pack Thermal Balance
BYD-BLADE-2321,64.1,2.65,109.2,27.2,Nominal Pack Thermal Balance
BYD-BLADE-2322,39.5,0.05,105.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2323,52.1,0.4,104.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2324,72.5,1.58,109.9,35.7,Nominal Pack Thermal Balance
BYD-BLADE-2325,58.3,0.79,105.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2326,28.9,3.69,103.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2327,57.9,2.44,108.6,26.8,Nominal Pack Thermal Balance
BYD-BLADE-2328,56.3,0.77,107.9,29.2,Nominal Pack Thermal Balance
BYD-BLADE-2329,65.7,0.46,111.2,28.1,Nominal Pack Thermal Balance
BYD-BLADE-2330,33.4,2.29,105.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2331,36.8,1.53,105.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2332,52.7,1.29,106.9,25.1,Nominal Pack Thermal Balance
BYD-BLADE-2333,34.5,2.1,101.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2334,27.5,0.38,105.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2335,34.6,0.35,104.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2336,52.5,8.64,106.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2337,43.2,0.23,105.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2338,74.6,0.59,110.7,32.3,Nominal Pack Thermal Balance
BYD-BLADE-2339,68.2,1.08,107.5,35.1,Nominal Pack Thermal Balance
BYD-BLADE-2340,66.8,0.08,112.4,29.2,Nominal Pack Thermal Balance
BYD-BLADE-2341,55.3,1.23,103.7,26.5,Nominal Pack Thermal Balance
BYD-BLADE-2342,60.6,0.52,107.8,28.9,Nominal Pack Thermal Balance
BYD-BLADE-2343,44.8,2.05,106.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2344,75.0,0.62,105.9,35.7,Nominal Pack Thermal Balance
BYD-BLADE-2345,37.9,0.21,103.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2346,74.7,1.0,108.1,31.6,Nominal Pack Thermal Balance
BYD-BLADE-2347,32.5,6.82,105.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2348,26.7,2.44,104.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2349,73.5,0.91,109.9,34.3,Nominal Pack Thermal Balance
BYD-BLADE-2350,49.7,0.48,108.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2351,43.2,0.07,105.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2352,88.1,3.07,112.6,41.2,Nominal Pack Thermal Balance
BYD-BLADE-2353,46.4,4.58,106.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2354,66.8,0.4,108.4,31.4,Nominal Pack Thermal Balance
BYD-BLADE-2355,44.5,0.49,107.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2356,45.3,0.28,106.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2357,81.8,0.65,113.3,40.0,Nominal Pack Thermal Balance
BYD-BLADE-2358,70.2,2.07,109.5,33.0,Nominal Pack Thermal Balance
BYD-BLADE-2359,74.1,1.07,112.3,34.7,Nominal Pack Thermal Balance
BYD-BLADE-2360,83.8,1.56,112.3,34.5,Nominal Pack Thermal Balance
BYD-BLADE-2361,81.3,1.59,113.4,35.4,Nominal Pack Thermal Balance
BYD-BLADE-2362,51.9,0.24,106.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2363,45.6,1.12,107.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2364,65.6,1.24,110.2,26.3,Nominal Pack Thermal Balance
BYD-BLADE-2365,30.5,0.56,102.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2366,43.3,2.6,105.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2367,93.2,0.06,109.6,43.2,Nominal Pack Thermal Balance
BYD-BLADE-2368,80.3,0.15,111.0,35.2,Nominal Pack Thermal Balance
BYD-BLADE-2369,68.0,2.47,107.5,29.9,Nominal Pack Thermal Balance
BYD-BLADE-2370,44.9,1.41,103.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2371,88.6,0.13,115.0,43.8,Nominal Pack Thermal Balance
BYD-BLADE-2372,93.0,0.45,111.1,41.8,Nominal Pack Thermal Balance
BYD-BLADE-2373,67.8,0.08,110.8,29.6,Nominal Pack Thermal Balance
BYD-BLADE-2374,75.5,4.11,109.9,35.7,Nominal Pack Thermal Balance
BYD-BLADE-2375,66.9,1.24,106.2,29.0,Nominal Pack Thermal Balance
BYD-BLADE-2376,94.2,0.93,111.3,44.3,Nominal Pack Thermal Balance
BYD-BLADE-2377,82.8,0.84,113.0,34.7,Nominal Pack Thermal Balance
BYD-BLADE-2378,82.6,1.33,110.0,40.0,Nominal Pack Thermal Balance
BYD-BLADE-2379,56.9,3.86,109.4,28.6,Nominal Pack Thermal Balance
BYD-BLADE-2380,34.0,3.3,107.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2381,82.7,0.24,111.0,33.6,Nominal Pack Thermal Balance
BYD-BLADE-2382,83.2,0.79,112.5,38.7,Nominal Pack Thermal Balance
BYD-BLADE-2383,35.8,0.0,108.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2384,80.9,1.22,111.9,37.1,Nominal Pack Thermal Balance
BYD-BLADE-2385,55.6,1.78,108.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2386,40.0,0.83,104.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2387,32.7,2.46,105.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2388,94.0,0.28,112.3,40.4,Nominal Pack Thermal Balance
BYD-BLADE-2389,50.1,0.3,107.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2390,26.6,2.72,105.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2391,53.4,1.46,108.4,25.1,Nominal Pack Thermal Balance
BYD-BLADE-2392,52.7,0.02,106.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2393,31.9,0.29,104.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2394,81.1,4.3,110.1,32.8,Localized Thermal Venting Intercept
BYD-BLADE-2395,45.9,1.52,105.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2396,85.9,5.01,112.4,40.7,Localized Thermal Venting Intercept
BYD-BLADE-2397,93.9,2.4,113.6,41.9,Nominal Pack Thermal Balance
BYD-BLADE-2398,68.7,5.52,112.8,27.0,Nominal Pack Thermal Balance
BYD-BLADE-2399,32.9,1.8,103.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2400,79.0,0.26,108.7,39.7,Nominal Pack Thermal Balance
BYD-BLADE-2401,73.7,5.07,112.2,35.2,Nominal Pack Thermal Balance
BYD-BLADE-2402,49.3,0.56,108.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2403,35.5,0.58,105.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2404,42.1,0.12,106.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2405,45.4,1.86,107.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2406,91.7,1.77,113.0,42.7,Nominal Pack Thermal Balance
BYD-BLADE-2407,78.5,0.25,111.2,36.5,Nominal Pack Thermal Balance
BYD-BLADE-2408,81.9,0.82,111.0,36.5,Nominal Pack Thermal Balance
BYD-BLADE-2409,31.5,3.58,105.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2410,76.3,0.55,111.2,33.8,Nominal Pack Thermal Balance
BYD-BLADE-2411,44.7,1.84,109.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2412,67.7,2.82,109.4,29.6,Nominal Pack Thermal Balance
BYD-BLADE-2413,30.3,0.96,104.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2414,73.2,0.92,109.6,33.7,Nominal Pack Thermal Balance
BYD-BLADE-2415,92.4,2.04,111.8,39.7,Nominal Pack Thermal Balance
BYD-BLADE-2416,86.2,2.02,113.0,42.2,Nominal Pack Thermal Balance
BYD-BLADE-2417,56.0,1.8,108.1,25.1,Nominal Pack Thermal Balance
BYD-BLADE-2418,61.4,0.45,109.6,27.4,Nominal Pack Thermal Balance
BYD-BLADE-2419,54.5,1.87,107.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2420,27.9,0.18,102.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2421,73.1,0.5,111.2,32.8,Nominal Pack Thermal Balance
BYD-BLADE-2422,53.6,1.57,107.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2423,66.7,0.51,109.4,29.1,Nominal Pack Thermal Balance
BYD-BLADE-2424,79.0,0.96,110.1,38.8,Nominal Pack Thermal Balance
BYD-BLADE-2425,42.8,0.45,106.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2426,90.2,3.21,112.0,40.9,Nominal Pack Thermal Balance
BYD-BLADE-2427,84.1,0.34,115.2,40.1,Nominal Pack Thermal Balance
BYD-BLADE-2428,77.6,0.05,111.9,34.5,Nominal Pack Thermal Balance
BYD-BLADE-2429,36.6,0.75,107.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2430,86.9,4.0,111.8,40.5,Localized Thermal Venting Intercept
BYD-BLADE-2431,30.2,0.77,105.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2432,84.2,0.07,110.0,34.8,Nominal Pack Thermal Balance
BYD-BLADE-2433,76.9,1.68,111.5,34.0,Nominal Pack Thermal Balance
BYD-BLADE-2434,31.2,1.74,103.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2435,58.2,0.05,110.5,25.7,Nominal Pack Thermal Balance
BYD-BLADE-2436,87.9,0.11,112.6,38.1,Nominal Pack Thermal Balance
BYD-BLADE-2437,58.9,4.2,110.9,29.2,Nominal Pack Thermal Balance
BYD-BLADE-2438,60.4,1.07,107.5,25.7,Nominal Pack Thermal Balance
BYD-BLADE-2439,42.8,0.15,106.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2440,42.5,0.98,107.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2441,76.1,1.96,108.3,27.9,Nominal Pack Thermal Balance
BYD-BLADE-2442,66.1,0.51,108.3,26.8,Nominal Pack Thermal Balance
BYD-BLADE-2443,62.6,4.0,109.9,27.0,Nominal Pack Thermal Balance
BYD-BLADE-2444,40.7,0.86,106.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2445,25.6,0.86,101.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2446,58.7,0.94,109.2,25.4,Nominal Pack Thermal Balance
BYD-BLADE-2447,64.9,2.14,108.4,31.3,Nominal Pack Thermal Balance
BYD-BLADE-2448,88.1,1.23,113.0,37.6,Nominal Pack Thermal Balance
BYD-BLADE-2449,77.3,2.98,110.1,33.1,Nominal Pack Thermal Balance
BYD-BLADE-2450,45.9,1.67,107.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2451,51.7,2.79,106.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2452,69.8,0.25,113.8,28.3,Nominal Pack Thermal Balance
BYD-BLADE-2453,67.3,0.29,109.2,28.4,Nominal Pack Thermal Balance
BYD-BLADE-2454,52.9,0.15,106.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2455,34.4,0.16,105.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2456,81.0,1.27,109.4,36.3,Nominal Pack Thermal Balance
BYD-BLADE-2457,76.5,0.24,109.3,36.1,Nominal Pack Thermal Balance
BYD-BLADE-2458,41.6,0.43,107.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2459,92.6,0.27,114.7,41.5,Nominal Pack Thermal Balance
BYD-BLADE-2460,62.4,2.6,107.6,26.2,Nominal Pack Thermal Balance
BYD-BLADE-2461,31.2,2.58,103.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2462,66.8,1.66,107.9,29.6,Nominal Pack Thermal Balance
BYD-BLADE-2463,26.3,0.32,102.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2464,84.2,0.0,112.7,32.8,Nominal Pack Thermal Balance
BYD-BLADE-2465,64.7,1.34,108.6,31.5,Nominal Pack Thermal Balance
BYD-BLADE-2466,84.9,1.59,110.7,38.7,Nominal Pack Thermal Balance
BYD-BLADE-2467,60.2,1.33,106.6,29.0,Nominal Pack Thermal Balance
BYD-BLADE-2468,57.0,0.05,107.5,25.4,Nominal Pack Thermal Balance
BYD-BLADE-2469,62.4,1.73,109.1,27.5,Nominal Pack Thermal Balance
BYD-BLADE-2470,81.1,1.02,112.9,37.2,Nominal Pack Thermal Balance
BYD-BLADE-2471,36.3,0.48,107.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2472,93.4,0.01,113.1,38.9,Nominal Pack Thermal Balance
BYD-BLADE-2473,36.3,0.34,104.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2474,91.5,0.96,112.2,40.5,Nominal Pack Thermal Balance
BYD-BLADE-2475,70.2,3.34,111.8,30.6,Nominal Pack Thermal Balance
BYD-BLADE-2476,34.4,4.46,104.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2477,85.0,0.27,112.6,36.5,Nominal Pack Thermal Balance
BYD-BLADE-2478,73.2,1.85,107.3,37.5,Nominal Pack Thermal Balance
BYD-BLADE-2479,31.7,0.02,106.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2480,53.6,0.32,105.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2481,30.4,0.29,104.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2482,29.4,0.41,104.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2483,35.5,2.19,104.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2484,89.1,0.27,110.7,40.1,Nominal Pack Thermal Balance
BYD-BLADE-2485,39.4,0.88,102.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2486,43.3,3.36,107.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2487,33.1,2.19,106.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2488,41.2,3.11,106.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2489,50.0,0.49,106.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2490,56.5,1.52,106.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2491,90.9,0.07,114.8,40.7,Nominal Pack Thermal Balance
BYD-BLADE-2492,45.8,2.25,107.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2493,33.5,5.04,104.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2494,66.8,1.01,111.1,31.1,Nominal Pack Thermal Balance
BYD-BLADE-2495,41.2,0.02,108.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2496,61.7,0.95,107.9,26.4,Nominal Pack Thermal Balance
BYD-BLADE-2497,81.3,2.52,110.7,36.7,Nominal Pack Thermal Balance
BYD-BLADE-2498,52.8,0.31,106.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2499,66.6,0.59,105.3,26.4,Nominal Pack Thermal Balance
BYD-BLADE-2500,42.8,0.99,106.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2501,32.8,0.15,103.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2502,25.9,1.56,104.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2503,60.3,0.19,108.5,27.8,Nominal Pack Thermal Balance
BYD-BLADE-2504,69.9,0.7,109.9,32.4,Nominal Pack Thermal Balance
BYD-BLADE-2505,43.7,0.98,107.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2506,55.4,0.72,108.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2507,61.1,0.47,108.1,25.2,Nominal Pack Thermal Balance
BYD-BLADE-2508,52.3,1.14,107.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2509,85.0,1.2,112.1,40.7,Nominal Pack Thermal Balance
BYD-BLADE-2510,79.0,2.73,109.5,38.0,Nominal Pack Thermal Balance
BYD-BLADE-2511,94.2,0.06,110.2,43.8,Nominal Pack Thermal Balance
BYD-BLADE-2512,47.3,1.55,109.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2513,88.7,0.56,112.2,40.4,Nominal Pack Thermal Balance
BYD-BLADE-2514,82.1,2.32,112.5,38.3,Nominal Pack Thermal Balance
BYD-BLADE-2515,29.3,4.02,103.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2516,88.3,1.61,113.5,38.9,Nominal Pack Thermal Balance
BYD-BLADE-2517,49.2,2.68,109.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2518,67.2,0.59,109.9,30.1,Nominal Pack Thermal Balance
BYD-BLADE-2519,71.5,0.96,109.6,34.6,Nominal Pack Thermal Balance
BYD-BLADE-2520,65.4,0.01,108.4,34.0,Nominal Pack Thermal Balance
BYD-BLADE-2521,48.1,0.03,109.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2522,30.3,1.79,102.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2523,30.8,3.56,103.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2524,66.0,4.33,108.4,30.6,Nominal Pack Thermal Balance
BYD-BLADE-2525,68.0,0.38,111.4,27.4,Nominal Pack Thermal Balance
BYD-BLADE-2526,25.4,2.47,105.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2527,54.7,0.53,107.6,25.7,Nominal Pack Thermal Balance
BYD-BLADE-2528,90.9,1.76,113.2,38.9,Nominal Pack Thermal Balance
BYD-BLADE-2529,71.1,2.3,112.2,27.4,Nominal Pack Thermal Balance
BYD-BLADE-2530,93.2,0.06,116.3,40.3,Nominal Pack Thermal Balance
BYD-BLADE-2531,78.4,0.58,110.3,34.3,Nominal Pack Thermal Balance
BYD-BLADE-2532,78.9,0.26,111.6,38.3,Nominal Pack Thermal Balance
BYD-BLADE-2533,27.9,0.94,104.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2534,65.2,0.5,108.7,29.5,Nominal Pack Thermal Balance
BYD-BLADE-2535,25.1,2.05,103.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2536,50.7,4.16,110.2,25.7,Nominal Pack Thermal Balance
BYD-BLADE-2537,85.9,0.59,110.5,38.2,Nominal Pack Thermal Balance
BYD-BLADE-2538,45.1,2.8,103.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2539,81.9,3.13,112.5,38.8,Nominal Pack Thermal Balance
BYD-BLADE-2540,45.8,0.69,106.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2541,66.3,0.41,109.2,25.9,Nominal Pack Thermal Balance
BYD-BLADE-2542,89.7,0.16,112.6,42.2,Nominal Pack Thermal Balance
BYD-BLADE-2543,71.2,2.38,112.5,35.4,Nominal Pack Thermal Balance
BYD-BLADE-2544,51.6,0.05,106.9,25.4,Nominal Pack Thermal Balance
BYD-BLADE-2545,65.4,0.44,108.2,27.7,Nominal Pack Thermal Balance
BYD-BLADE-2546,30.6,0.76,105.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2547,25.6,2.35,102.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2548,84.8,0.3,110.2,38.2,Nominal Pack Thermal Balance
BYD-BLADE-2549,33.0,0.17,105.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2550,27.7,1.57,103.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2551,65.7,2.08,108.5,28.5,Nominal Pack Thermal Balance
BYD-BLADE-2552,44.9,2.0,107.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2553,91.0,0.63,113.1,40.8,Nominal Pack Thermal Balance
BYD-BLADE-2554,26.8,2.85,106.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2555,64.9,0.22,108.3,29.1,Nominal Pack Thermal Balance
BYD-BLADE-2556,59.9,0.91,106.9,27.6,Nominal Pack Thermal Balance
BYD-BLADE-2557,83.9,0.24,111.8,39.6,Nominal Pack Thermal Balance
BYD-BLADE-2558,81.5,0.49,111.4,36.6,Nominal Pack Thermal Balance
BYD-BLADE-2559,68.8,0.9,110.5,30.3,Nominal Pack Thermal Balance
BYD-BLADE-2560,67.2,0.82,111.8,27.3,Nominal Pack Thermal Balance
BYD-BLADE-2561,65.4,1.05,111.3,29.6,Nominal Pack Thermal Balance
BYD-BLADE-2562,37.1,3.24,103.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2563,54.6,3.39,107.8,28.5,Nominal Pack Thermal Balance
BYD-BLADE-2564,70.8,2.25,107.0,28.1,Nominal Pack Thermal Balance
BYD-BLADE-2565,56.4,0.79,110.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2566,88.7,0.71,113.2,40.1,Nominal Pack Thermal Balance
BYD-BLADE-2567,82.7,1.39,111.5,36.7,Nominal Pack Thermal Balance
BYD-BLADE-2568,87.3,0.69,111.1,37.1,Nominal Pack Thermal Balance
BYD-BLADE-2569,72.6,1.84,106.9,30.9,Nominal Pack Thermal Balance
BYD-BLADE-2570,84.4,3.13,112.0,38.5,Nominal Pack Thermal Balance
BYD-BLADE-2571,42.7,0.61,106.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2572,59.6,0.29,111.5,25.2,Nominal Pack Thermal Balance
BYD-BLADE-2573,44.9,0.05,109.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2574,41.5,1.84,106.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2575,68.5,0.72,110.7,32.7,Nominal Pack Thermal Balance
BYD-BLADE-2576,63.2,0.44,110.4,27.9,Nominal Pack Thermal Balance
BYD-BLADE-2577,72.4,5.64,110.0,31.5,Nominal Pack Thermal Balance
BYD-BLADE-2578,63.2,0.13,107.0,30.6,Nominal Pack Thermal Balance
BYD-BLADE-2579,42.2,0.06,106.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2580,93.3,0.3,112.5,41.4,Nominal Pack Thermal Balance
BYD-BLADE-2581,75.0,1.06,111.9,35.0,Nominal Pack Thermal Balance
BYD-BLADE-2582,51.6,1.55,109.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2583,68.1,1.21,106.9,27.6,Nominal Pack Thermal Balance
BYD-BLADE-2584,40.8,0.19,107.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2585,27.3,0.57,102.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2586,32.0,1.64,107.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2587,69.3,0.1,109.1,31.2,Nominal Pack Thermal Balance
BYD-BLADE-2588,49.8,0.25,107.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2589,38.6,2.2,104.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2590,66.0,0.65,108.5,28.8,Nominal Pack Thermal Balance
BYD-BLADE-2591,36.4,0.58,105.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2592,42.3,0.79,102.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2593,93.7,1.33,111.5,42.9,Nominal Pack Thermal Balance
BYD-BLADE-2594,33.8,1.09,107.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2595,34.5,0.83,106.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2596,38.8,2.39,104.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2597,45.3,3.1,104.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2598,41.2,0.96,107.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2599,66.6,1.28,107.3,28.7,Nominal Pack Thermal Balance
BYD-BLADE-2600,65.8,1.15,111.1,31.9,Nominal Pack Thermal Balance
BYD-BLADE-2601,57.8,2.11,107.9,27.7,Nominal Pack Thermal Balance
BYD-BLADE-2602,80.0,0.91,111.2,35.1,Nominal Pack Thermal Balance
BYD-BLADE-2603,32.0,0.73,103.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2604,37.1,0.38,105.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2605,76.0,0.92,108.9,32.5,Nominal Pack Thermal Balance
BYD-BLADE-2606,93.4,1.5,110.9,40.3,Nominal Pack Thermal Balance
BYD-BLADE-2607,82.6,1.14,115.7,36.3,Nominal Pack Thermal Balance
BYD-BLADE-2608,91.3,0.12,110.0,41.2,Nominal Pack Thermal Balance
BYD-BLADE-2609,69.8,1.03,107.7,30.6,Nominal Pack Thermal Balance
BYD-BLADE-2610,42.9,4.98,108.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2611,33.6,0.38,106.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2612,72.3,0.1,109.8,33.2,Nominal Pack Thermal Balance
