Cold_Start_ID,Ambient_Temp_C,Heated_Fuel_Rail_Temp_C,Direct_Injection_Pressure_Bar,Ethanol_Vaporization_pct,Engine_Crank_Time_s,Ignition_Status
BIOFLEX-E100-1253,16.4,70.3,251.4,78.7,1.51,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1254,18.5,67.2,240.7,79.0,1.45,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1255,21.5,79.2,259.2,90.5,1.32,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1256,6.5,67.7,229.3,79.9,1.42,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1257,16.9,79.2,259.0,90.7,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1258,20.9,68.7,253.2,81.4,1.41,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1259,-3.6,45.0,217.7,55.0,1.91,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1260,2.7,49.4,203.1,57.6,1.7,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1261,11.5,57.6,224.6,67.3,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1262,26.2,73.9,257.9,83.4,1.32,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1263,17.7,78.1,255.0,91.3,1.11,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1264,19.6,78.6,247.9,88.8,1.26,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1265,24.7,86.6,273.3,99.6,0.87,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1266,-4.8,57.9,233.8,66.4,1.43,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1267,12.1,64.0,242.8,73.9,1.53,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1268,-2.3,45.0,226.6,55.0,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1269,-3.9,45.0,195.2,55.0,1.75,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1270,8.0,64.5,242.6,76.5,1.64,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1271,25.7,76.2,243.4,89.3,1.12,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1272,-4.1,58.8,242.3,65.0,1.78,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1273,28.5,80.8,259.8,91.4,1.25,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1274,11.4,73.0,234.8,84.6,1.11,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1275,7.8,57.4,227.5,66.6,1.5,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1276,16.5,71.4,253.7,78.6,1.44,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1277,10.9,75.5,249.3,85.8,1.33,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1278,-4.4,57.0,238.2,67.3,1.52,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1279,1.8,50.8,220.6,58.4,1.79,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1280,6.1,63.0,236.3,70.0,1.55,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1281,29.0,75.7,258.1,84.1,1.3,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1282,4.4,62.8,229.1,74.1,1.39,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1283,9.8,54.9,223.1,63.0,1.57,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1284,14.6,75.5,242.9,89.0,1.5,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1285,30.8,86.2,273.7,94.4,0.99,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1286,2.0,63.7,243.4,76.0,1.37,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1287,2.7,67.2,245.7,75.4,1.48,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1288,0.8,64.5,240.9,72.9,1.28,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1289,6.5,69.1,249.0,79.7,1.32,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1290,21.6,86.2,248.2,99.8,0.93,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1291,19.6,70.4,263.3,77.2,1.31,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1292,9.7,71.7,252.9,82.0,1.29,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1293,29.1,86.9,258.1,99.8,0.95,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1294,17.9,82.1,272.6,93.8,1.09,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1295,-2.5,54.9,217.5,62.7,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1296,12.6,66.5,241.8,75.4,1.36,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1297,16.0,65.1,240.5,77.1,1.32,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1298,20.5,78.7,255.6,88.5,1.16,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1299,6.3,70.4,231.5,77.7,1.47,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1300,19.9,77.8,271.4,89.2,1.24,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1301,-4.4,45.6,203.9,55.0,1.9,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1302,-1.4,51.4,215.0,56.7,1.65,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1303,31.9,77.2,254.9,91.1,1.28,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1304,29.2,88.0,288.3,99.8,1.04,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1305,26.1,82.4,255.3,95.0,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1306,0.8,49.4,208.8,55.2,1.76,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1307,-0.2,55.6,208.0,61.7,1.64,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1308,4.1,67.2,251.9,79.1,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1309,12.1,59.5,241.8,71.1,1.62,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1310,26.7,72.8,242.7,88.1,1.22,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1311,17.5,72.6,248.1,85.4,1.3,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1312,25.2,74.2,248.5,84.8,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1313,24.1,87.5,273.6,99.8,0.95,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1314,30.1,86.5,277.1,99.8,0.98,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1315,15.7,68.9,241.5,79.2,1.73,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1316,30.1,76.0,260.4,91.2,1.38,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1317,-2.0,45.0,231.1,55.0,1.83,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1318,14.4,68.8,242.1,78.9,1.51,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1319,-0.8,45.6,216.8,55.0,1.89,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1320,-2.4,45.4,218.3,55.0,1.84,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1321,14.2,65.3,245.1,72.5,1.56,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1322,-1.6,56.0,234.6,63.3,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1323,8.0,56.0,232.2,61.3,1.51,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1324,8.4,68.7,244.0,80.3,1.54,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1325,26.5,88.0,281.1,99.8,0.9,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1326,6.0,54.8,221.7,64.1,1.72,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1327,23.8,71.5,235.1,81.6,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1328,23.9,79.1,250.3,93.3,1.16,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1329,29.8,80.0,259.7,91.2,1.26,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1330,27.4,81.6,261.5,92.7,1.19,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1331,23.2,84.1,258.3,96.3,1.03,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1332,18.0,75.0,248.9,86.9,1.31,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1333,25.2,73.2,243.2,86.1,1.28,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1334,28.2,86.4,275.1,99.8,1.01,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1335,11.6,57.3,228.4,67.4,1.6,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1336,8.7,64.4,236.3,78.3,1.25,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1337,3.3,61.9,228.0,70.6,1.41,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1338,10.9,70.2,265.2,80.5,1.2,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1339,12.1,70.5,249.9,85.1,1.19,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1340,8.8,68.1,257.3,77.0,1.39,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1341,-3.6,51.0,212.4,58.9,1.81,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1342,28.1,88.0,273.4,99.8,1.05,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1343,22.0,86.5,276.3,99.8,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1344,6.0,53.3,219.5,60.5,1.53,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1345,3.3,68.1,241.4,79.6,1.32,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1346,-3.4,52.1,221.3,64.0,1.53,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1347,4.3,63.7,225.8,74.5,1.55,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1348,15.4,66.5,257.7,77.5,1.36,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1349,14.5,67.5,232.2,76.7,1.37,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1350,-1.5,52.3,211.3,59.8,1.7,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1351,2.9,67.5,237.9,75.8,1.41,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1352,17.6,81.3,266.5,94.1,1.12,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1353,7.3,70.1,262.0,78.9,1.49,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1354,19.6,74.7,241.3,86.3,1.19,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1355,12.2,69.9,236.0,78.2,1.37,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1356,0.4,65.3,230.0,76.7,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1357,22.2,78.5,240.7,92.9,1.22,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1358,6.4,52.1,207.2,57.5,1.65,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1359,29.5,81.4,268.9,93.5,1.2,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1360,19.7,82.8,253.4,94.2,1.29,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1361,28.7,87.5,284.8,99.8,0.89,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1362,22.4,87.2,276.6,96.0,1.2,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1363,2.7,52.9,226.8,59.3,1.8,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1364,2.1,58.7,241.1,68.4,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1365,8.0,71.2,240.0,80.7,1.32,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1366,13.3,63.9,236.6,73.8,1.51,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1367,16.2,73.9,247.5,87.7,1.29,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1368,31.3,84.5,258.7,96.0,1.0,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1369,23.0,77.8,254.1,88.5,1.04,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1370,4.3,54.2,227.9,65.6,1.5,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1371,-4.9,46.0,215.5,56.4,1.94,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1372,17.3,75.4,251.9,87.1,1.22,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1373,5.3,60.9,222.2,69.7,1.58,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1374,-0.3,61.8,218.8,73.1,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1375,1.9,61.0,237.1,73.0,1.52,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1376,13.9,64.0,234.7,73.9,1.56,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1377,13.9,64.1,246.0,72.8,1.38,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1378,-1.1,50.0,221.3,58.0,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1379,3.6,49.6,230.0,55.6,1.83,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1380,7.6,71.9,238.7,86.6,1.25,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1381,3.0,64.9,239.5,76.5,1.45,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1382,22.2,69.7,236.4,80.8,1.14,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1383,16.9,67.0,250.4,75.9,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1384,24.3,78.4,255.6,90.8,0.99,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1385,3.2,61.8,233.6,71.9,1.61,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1386,24.9,70.7,246.3,79.4,1.3,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1387,11.6,73.3,266.4,85.1,1.42,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1388,10.0,71.1,250.8,84.0,1.01,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1389,0.5,58.3,229.1,68.5,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1390,27.7,74.1,247.7,87.0,1.32,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1391,10.9,64.0,245.4,76.8,1.17,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1392,15.0,75.9,250.0,87.1,1.23,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1393,5.0,59.5,225.2,69.0,1.69,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1394,24.5,75.2,251.8,84.6,1.3,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1395,15.5,63.0,232.2,71.7,1.5,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1396,15.5,61.9,220.3,75.5,1.62,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1397,10.7,57.8,224.8,66.9,1.8,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1398,7.3,53.2,221.6,60.8,1.77,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1399,20.7,69.8,248.2,80.7,1.17,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1400,14.3,68.2,253.0,79.2,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1401,1.9,47.2,231.2,55.0,1.7,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1402,-3.5,45.0,211.2,55.0,1.83,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1403,1.4,62.2,235.7,73.0,1.58,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1404,-1.8,45.0,215.3,55.0,1.85,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1405,10.3,61.8,228.1,71.0,1.55,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1406,26.4,74.5,252.4,86.1,1.12,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1407,13.2,77.2,256.4,87.5,1.24,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1408,14.4,59.7,227.3,69.8,1.58,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1409,8.0,63.6,244.4,73.8,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1410,2.9,58.1,227.4,67.1,1.63,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1411,6.0,66.8,239.4,75.8,1.31,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1412,0.3,61.2,237.1,68.3,1.5,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1413,26.8,88.0,269.6,99.8,1.05,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1414,4.4,54.8,235.1,61.9,1.74,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1415,15.2,63.9,245.5,71.2,1.61,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1416,1.7,66.3,241.5,77.5,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1417,10.0,65.5,245.6,76.6,1.35,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1418,28.7,83.7,253.9,96.7,1.04,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1419,16.7,75.9,248.4,87.2,1.32,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1420,17.7,77.1,249.4,89.8,0.97,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1421,30.5,77.2,263.6,89.2,1.12,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1422,3.2,50.3,220.9,59.3,1.65,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1423,22.9,79.5,252.7,89.4,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1424,18.1,78.6,248.4,90.4,1.23,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1425,13.2,70.4,242.1,81.2,1.32,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1426,-1.0,45.8,223.6,55.0,1.82,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1427,5.0,56.8,225.4,63.3,1.82,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1428,15.7,73.8,256.4,89.3,1.1,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1429,25.5,86.9,267.4,99.8,0.94,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1430,7.0,58.8,226.6,66.6,1.67,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1431,6.3,59.6,232.0,69.9,1.43,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1432,27.7,76.0,259.5,89.4,1.14,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1433,21.4,78.6,251.4,94.5,1.19,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1434,21.6,69.1,243.2,79.1,1.31,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1435,-2.2,51.2,224.6,56.8,1.7,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1436,8.2,58.5,222.2,68.9,1.57,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1437,4.7,65.7,246.7,81.0,1.15,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1438,10.1,69.6,244.7,80.1,1.48,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1439,30.1,75.9,252.0,85.4,1.19,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1440,23.0,75.6,245.1,84.6,1.22,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1441,10.0,73.8,240.5,87.8,1.15,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1442,19.7,64.8,231.4,80.3,1.41,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1443,4.5,68.8,243.0,76.9,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1444,2.1,53.9,222.6,60.0,1.72,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1445,-4.1,60.1,245.4,68.7,1.45,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1446,-2.9,45.0,213.0,55.0,1.81,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1447,17.1,72.7,245.7,87.0,1.25,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1448,13.5,68.9,251.7,76.1,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1449,13.4,59.8,238.5,68.7,1.67,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1450,19.2,81.0,252.0,91.2,1.11,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1451,20.9,68.2,241.1,80.0,1.36,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1452,15.1,79.4,254.7,90.9,1.04,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1453,29.9,88.0,278.8,99.8,0.9,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1454,26.8,81.5,262.8,91.8,1.07,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1455,13.9,74.0,251.1,88.8,1.36,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1456,3.2,52.0,222.6,58.9,1.62,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1457,16.8,74.3,261.0,85.0,1.1,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1458,24.1,74.5,255.0,85.4,1.19,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1459,19.9,83.8,259.7,94.8,0.92,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1460,18.7,79.0,247.5,89.9,1.24,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1461,22.0,84.5,256.4,94.6,1.1,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1462,17.0,73.7,259.9,86.4,1.32,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1463,25.7,80.8,258.7,92.3,1.06,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1464,29.4,88.0,282.1,99.8,0.99,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1465,3.8,65.8,249.1,72.1,1.75,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1466,19.0,66.2,233.8,74.4,1.31,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1467,5.6,58.3,219.4,68.1,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1468,13.2,66.7,241.1,76.9,1.5,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1469,1.1,57.3,222.8,65.4,1.53,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1470,21.1,69.9,239.6,82.5,1.34,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1471,7.1,71.7,245.9,81.3,1.26,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1472,13.7,69.6,249.0,79.7,1.3,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1473,24.7,84.3,267.1,98.6,0.89,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1474,7.1,71.7,238.9,84.7,1.35,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1475,16.4,77.8,250.6,89.9,1.26,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1476,5.8,54.3,228.5,65.0,1.57,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1477,0.4,47.6,218.8,55.8,1.82,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1478,29.4,86.9,272.4,99.8,0.93,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1479,15.7,80.6,262.0,93.4,1.36,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1480,8.6,61.9,239.4,67.5,1.61,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1481,31.9,86.7,264.2,98.6,1.05,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1482,26.7,88.0,275.6,99.8,1.11,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1483,13.2,68.6,240.2,77.2,1.35,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1484,-3.3,52.5,223.8,61.4,1.8,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1485,31.6,88.0,267.4,99.8,1.04,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1486,28.8,87.1,276.5,99.7,1.05,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1487,17.8,76.8,262.7,87.8,1.2,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1488,13.5,64.5,243.0,75.1,1.49,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1489,14.1,65.8,229.5,79.7,1.36,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1490,9.4,56.3,235.3,66.6,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1491,3.6,66.4,241.5,78.8,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1492,28.5,74.4,234.7,86.2,1.25,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1493,10.6,64.8,234.4,75.3,1.28,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1494,11.2,57.0,223.5,68.8,1.5,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1495,25.6,79.2,259.0,88.0,1.2,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1496,30.6,87.3,288.1,95.1,1.0,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1497,-3.3,57.6,226.0,71.1,1.51,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1498,27.1,76.8,260.0,88.5,1.21,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1499,7.0,54.8,225.5,64.3,1.81,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1500,15.8,67.2,230.5,77.3,1.42,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1501,7.4,61.7,224.6,71.8,1.51,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1502,12.6,65.6,242.9,78.0,1.43,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1503,3.7,65.2,241.9,75.1,1.33,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1504,27.9,88.0,259.8,99.8,1.1,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1505,12.6,76.7,258.1,87.6,1.28,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1506,23.2,86.1,273.7,95.5,1.1,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1507,24.7,88.0,274.5,99.8,0.98,Instant E100 Cold-Start Ignition (<1.0s)
