eAxle_Event_ID,Vehicle_Speed_kmh,Demanded_Torque_Nm,Clutch_Disconnect_Duration_ms,Friction_Drag_Loss_Joules,Disconnection_Quality
MAGNA-eAXLE-1254,154.9,87.3,55.0,370.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1255,145.6,92.8,55.1,421.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1256,150.5,239.6,59.3,1139.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1257,96.9,427.7,46.4,1689.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1258,81.6,406.6,48.0,1350.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1259,43.7,211.4,43.9,620.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1260,74.6,233.1,43.7,868.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1261,54.9,91.7,40.5,307.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1262,105.6,381.7,51.7,1545.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1263,103.4,62.1,48.1,252.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1264,98.8,57.1,51.2,163.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1265,117.9,357.1,49.6,1067.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1266,59.0,116.1,44.6,328.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1267,81.5,180.3,56.7,766.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1268,144.8,223.5,53.7,799.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1269,76.1,323.0,47.1,1090.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1270,88.8,83.1,49.1,275.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1271,44.1,125.0,39.1,259.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1272,138.1,327.5,50.5,873.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1273,58.8,291.4,44.0,1066.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1274,139.3,318.5,52.2,1130.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1275,66.4,314.5,41.8,1121.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1276,142.1,363.0,56.5,1426.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1277,102.7,265.9,52.6,686.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1278,146.4,286.7,56.6,1395.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1279,139.4,350.7,53.7,1183.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1280,84.3,237.3,47.8,539.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1281,91.0,348.6,41.6,987.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1282,70.5,285.0,43.8,858.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1283,91.3,262.8,44.6,985.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1284,88.9,281.7,48.4,653.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1285,68.0,213.8,46.4,685.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1286,45.4,245.3,41.5,767.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1287,53.8,111.1,32.3,290.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1288,106.5,432.4,46.8,1207.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1289,147.0,422.9,60.9,1206.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1290,78.1,437.1,45.2,1184.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1291,80.0,265.9,35.5,669.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1292,42.2,391.6,40.8,1163.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1293,121.8,258.2,50.1,861.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1294,151.1,433.2,57.7,1305.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1295,135.8,100.8,52.5,312.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1296,123.3,81.6,55.0,303.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1297,158.7,308.0,55.2,1405.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1298,61.6,162.2,47.7,660.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1299,54.5,145.2,43.9,421.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1300,125.0,258.9,44.2,756.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1301,70.0,151.3,42.9,307.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1302,108.3,353.7,46.7,1023.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1303,50.5,412.7,41.2,937.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1304,153.3,418.8,58.7,1492.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1305,101.0,65.4,46.1,260.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1306,106.1,271.7,48.0,687.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1307,110.6,337.0,54.3,1550.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1308,75.9,303.6,44.0,933.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1309,96.4,209.0,47.3,600.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1310,77.9,403.0,42.4,1380.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1311,107.2,273.8,44.5,770.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1312,45.6,388.5,40.1,964.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1313,150.3,347.2,49.7,1483.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1314,79.7,201.4,41.1,544.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1315,67.8,248.6,43.5,786.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1316,143.3,72.2,55.0,213.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1317,104.7,273.4,56.1,1320.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1318,91.9,419.8,50.6,1682.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1319,48.1,138.1,45.1,520.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1320,93.8,269.7,52.0,905.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1321,141.8,341.0,57.2,923.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1322,140.8,155.1,46.8,512.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1323,90.2,360.1,51.8,1330.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1324,67.7,338.6,47.1,1061.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1325,99.4,139.3,45.4,467.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1326,71.3,202.8,44.4,720.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1327,62.0,383.1,40.5,763.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1328,125.1,122.2,51.3,509.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1329,75.3,242.4,42.5,557.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1330,151.0,298.8,54.9,1216.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1331,51.9,241.2,51.5,814.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1332,71.5,339.3,40.5,889.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1333,55.0,262.0,37.0,613.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1334,128.1,352.6,50.4,1253.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1335,152.2,254.7,49.9,867.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1336,85.9,60.3,48.9,149.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1337,119.9,181.3,46.8,732.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1338,137.8,419.0,55.6,1829.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1339,142.4,316.1,52.9,1318.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1340,122.9,425.0,43.5,998.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1341,119.5,255.6,52.2,972.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1342,72.4,317.7,48.2,1116.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1343,133.6,90.7,51.5,232.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1344,49.0,359.2,45.3,1280.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1345,87.8,173.4,50.2,745.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1346,102.8,217.2,43.9,460.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1347,60.1,342.7,42.7,1148.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1348,138.2,324.0,56.0,1436.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1349,67.3,254.0,44.6,599.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1350,75.4,51.0,47.2,147.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1351,65.2,362.8,40.6,725.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1352,157.8,99.2,52.6,410.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1353,70.1,99.9,46.7,315.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1354,143.5,397.6,46.4,1153.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1355,107.4,112.0,53.2,300.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1356,126.7,71.4,57.0,240.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1357,85.5,53.3,44.1,196.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1358,92.9,391.3,43.8,958.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1359,82.3,170.9,44.6,413.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1360,86.6,370.2,49.4,1245.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1361,45.9,402.1,42.3,1462.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1362,96.6,192.8,48.3,523.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1363,127.7,335.8,46.2,904.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1364,72.7,281.9,48.8,1081.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1365,113.6,218.9,51.9,792.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1366,96.6,291.9,51.4,1153.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1367,132.5,131.4,54.7,461.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1368,92.8,182.1,50.3,430.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1369,139.7,382.6,51.3,1668.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1370,98.0,335.7,45.3,970.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1371,46.0,146.5,48.8,600.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1372,149.8,112.9,61.8,355.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1373,112.3,279.6,52.1,736.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1374,78.8,53.6,39.7,180.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1375,87.0,358.2,53.3,1262.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1376,91.8,132.9,51.7,466.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1377,51.6,383.3,45.9,1004.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1378,152.7,111.7,61.1,545.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1379,46.4,435.5,39.5,1301.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1380,70.7,209.1,45.7,796.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1381,115.1,415.5,50.2,1625.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1382,148.1,129.9,52.1,362.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1383,121.0,147.6,44.9,557.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1384,103.4,59.1,57.2,179.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1385,147.7,101.5,54.5,407.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1386,107.8,149.1,48.0,610.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1387,132.5,158.7,59.4,738.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1388,142.3,334.0,52.3,1328.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1389,83.7,257.7,45.1,1007.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1390,89.2,50.9,47.5,156.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1391,75.6,312.8,49.6,917.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1392,116.5,315.0,47.3,854.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1393,153.1,327.6,59.9,1071.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1394,52.3,315.8,39.0,766.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1395,153.2,223.8,64.6,1032.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1396,56.1,248.8,42.9,576.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1397,90.1,376.3,47.6,1388.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1398,47.1,293.0,46.6,935.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1399,101.6,75.3,48.6,203.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1400,40.4,182.1,39.8,522.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1401,106.0,406.1,59.6,1895.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1402,113.4,381.6,51.8,1448.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1403,150.2,311.9,59.7,1553.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1404,54.7,168.0,35.8,303.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1405,117.1,110.9,45.0,359.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1406,48.3,375.4,43.0,1240.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1407,147.2,241.0,57.7,1181.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1408,142.6,330.0,60.7,1221.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1409,98.7,368.5,43.4,828.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1410,48.9,175.2,42.0,517.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1411,77.9,331.9,46.3,995.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1412,150.6,171.4,56.3,728.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1413,96.9,410.7,41.9,1257.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1414,86.1,191.4,45.5,472.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1415,101.2,256.9,49.6,616.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1416,84.8,260.0,48.7,969.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1417,74.1,121.5,40.5,392.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1418,50.6,141.3,50.8,505.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1419,126.0,407.1,56.1,1654.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1420,106.5,98.1,47.7,349.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1421,67.9,379.8,33.0,885.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1422,116.7,221.1,51.5,620.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1423,54.9,85.4,45.0,220.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1424,105.5,407.8,49.2,1638.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1425,84.5,205.6,40.8,656.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1426,122.9,243.6,48.5,713.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1427,40.3,279.0,41.2,971.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1428,115.4,72.5,49.4,271.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1429,111.8,189.5,48.5,510.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1430,66.7,299.1,39.0,843.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1431,106.4,221.0,48.2,701.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1432,137.8,295.0,55.1,1184.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1433,72.9,414.2,47.1,1637.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1434,99.7,126.5,56.4,444.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1435,85.1,324.6,48.8,843.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1436,82.0,285.3,50.9,1045.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1437,48.3,61.1,42.1,191.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1438,77.5,317.1,49.5,1076.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1439,61.6,360.2,30.6,656.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1440,137.1,373.1,61.2,1520.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1441,85.7,221.8,39.1,440.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1442,146.0,254.0,58.2,768.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1443,97.7,376.0,53.3,1629.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1444,102.9,361.9,55.6,1414.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1445,71.1,237.3,52.1,834.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1446,158.8,97.4,55.4,328.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1447,85.7,131.1,47.6,423.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1448,147.4,91.6,54.0,338.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1449,101.4,211.4,45.2,545.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1450,59.1,148.4,41.3,487.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1451,141.7,57.1,55.5,232.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1452,78.0,74.7,38.9,198.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1453,77.5,177.0,43.1,555.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1454,59.2,193.0,45.5,689.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1455,74.5,89.8,45.9,304.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1456,154.0,156.5,60.7,530.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1457,88.8,283.1,45.1,1034.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1458,43.3,348.2,38.4,745.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1459,142.1,398.2,51.3,1597.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1460,83.7,374.4,46.1,862.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1461,86.5,256.1,45.1,891.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1462,148.9,197.9,53.1,560.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1463,88.0,180.6,43.0,622.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1464,79.5,322.7,49.3,798.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1465,109.6,401.3,51.2,1343.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1466,138.1,200.5,50.9,564.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1467,139.0,57.2,50.8,250.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1468,104.2,407.8,49.4,1673.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1469,124.6,299.4,52.9,974.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1470,144.1,438.8,53.3,1553.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1471,132.4,354.7,48.1,1473.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1472,87.3,130.2,50.3,452.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1473,114.8,142.5,49.7,600.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1474,148.0,237.3,53.8,965.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1475,84.5,170.1,44.9,469.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1476,65.6,262.4,53.5,806.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1477,156.9,213.5,61.8,833.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1478,123.6,199.0,50.7,626.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1479,59.5,63.2,40.6,127.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1480,79.7,439.9,47.7,1368.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1481,99.0,58.9,50.3,228.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1482,106.7,324.3,54.5,1481.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1483,86.6,320.4,45.1,762.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1484,65.0,191.7,47.7,631.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1485,86.6,306.3,41.5,608.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1486,97.0,151.0,53.7,402.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1487,107.8,110.6,55.5,471.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1488,100.3,377.4,53.5,1244.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1489,80.5,222.0,45.0,593.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1490,55.1,153.4,45.1,463.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1491,99.9,210.8,50.4,760.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1492,108.8,88.6,46.9,284.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1493,44.6,425.1,46.0,1020.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1494,122.7,109.8,50.7,340.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1495,77.7,385.4,50.0,1578.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1496,83.1,436.6,44.5,1395.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1497,103.9,169.4,41.8,403.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1498,81.8,263.0,46.1,707.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1499,88.1,168.7,49.4,674.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1500,140.2,352.7,56.6,1517.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1501,102.7,301.2,49.3,1008.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1502,149.8,212.1,61.0,689.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1503,126.8,50.5,51.2,161.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1504,136.7,181.9,57.2,533.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1505,47.3,227.4,41.5,483.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1506,133.9,112.2,53.1,484.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1507,70.4,109.3,45.0,378.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1508,133.8,361.2,49.0,1207.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1509,84.6,280.7,47.7,967.6,Optimal Smooth AWD Disconnect (<55ms)
