Timestamp,Hour_of_Day,Day_of_Week,Station_Location,Grid_Power_kW,Active_Stalls,Electricity_Rate_kWh,Forecast_Demand_kW
2026-06-14 11:00,11,Sunday,Airport Transit Hub,644.7,5,0.18,619.3
2026-06-14 11:00,11,Sunday,Suburban Plaza,820.7,6,0.18,803.1
2026-06-14 12:00,12,Sunday,Downtown Metro Hub,1213.7,10,0.18,1267.5
2026-06-14 12:00,12,Sunday,Tech Corridor Supercharger,978.2,8,0.18,1030.5
2026-06-14 12:00,12,Sunday,Airport Transit Hub,640.7,5,0.18,615.2
2026-06-14 12:00,12,Sunday,Suburban Plaza,829.5,6,0.18,848.8
2026-06-14 13:00,13,Sunday,Downtown Metro Hub,1127.1,9,0.18,1150.0
2026-06-14 13:00,13,Sunday,Tech Corridor Supercharger,864.5,7,0.18,780.6
2026-06-14 13:00,13,Sunday,Airport Transit Hub,659.2,5,0.18,678.3
2026-06-14 13:00,13,Sunday,Suburban Plaza,732.1,6,0.18,705.6
2026-06-14 14:00,14,Sunday,Downtown Metro Hub,965.4,8,0.18,985.8
2026-06-14 14:00,14,Sunday,Tech Corridor Supercharger,799.9,6,0.18,849.8
2026-06-14 14:00,14,Sunday,Airport Transit Hub,569.7,4,0.18,599.8
2026-06-14 14:00,14,Sunday,Suburban Plaza,607.0,5,0.18,594.1
2026-06-14 15:00,15,Sunday,Downtown Metro Hub,840.3,7,0.18,880.3
2026-06-14 15:00,15,Sunday,Tech Corridor Supercharger,567.0,4,0.18,568.7
2026-06-14 15:00,15,Sunday,Airport Transit Hub,496.1,4,0.18,487.2
2026-06-14 15:00,15,Sunday,Suburban Plaza,540.3,4,0.18,532.4
2026-06-14 16:00,16,Sunday,Downtown Metro Hub,577.8,4,0.42,549.6
2026-06-14 16:00,16,Sunday,Tech Corridor Supercharger,423.6,3,0.42,440.9
2026-06-14 16:00,16,Sunday,Airport Transit Hub,278.9,2,0.42,268.1
2026-06-14 16:00,16,Sunday,Suburban Plaza,471.3,3,0.42,477.6
2026-06-14 17:00,17,Sunday,Downtown Metro Hub,433.5,3,0.42,429.5
2026-06-14 17:00,17,Sunday,Tech Corridor Supercharger,369.9,3,0.42,380.4
2026-06-14 17:00,17,Sunday,Airport Transit Hub,244.4,2,0.42,246.3
2026-06-14 17:00,17,Sunday,Suburban Plaza,346.5,2,0.42,364.0
2026-06-14 18:00,18,Sunday,Downtown Metro Hub,282.3,2,0.42,286.9
2026-06-14 18:00,18,Sunday,Tech Corridor Supercharger,274.3,2,0.42,273.5
2026-06-14 18:00,18,Sunday,Airport Transit Hub,201.6,1,0.42,190.0
2026-06-14 18:00,18,Sunday,Suburban Plaza,372.6,3,0.42,360.9
2026-06-14 19:00,19,Sunday,Downtown Metro Hub,435.4,3,0.42,415.2
2026-06-14 19:00,19,Sunday,Tech Corridor Supercharger,329.3,2,0.42,325.0
2026-06-14 19:00,19,Sunday,Airport Transit Hub,229.4,1,0.42,232.2
2026-06-14 19:00,19,Sunday,Suburban Plaza,302.2,2,0.42,277.9
2026-06-14 20:00,20,Sunday,Downtown Metro Hub,474.1,3,0.42,455.2
2026-06-14 20:00,20,Sunday,Tech Corridor Supercharger,433.8,3,0.42,442.3
2026-06-14 20:00,20,Sunday,Airport Transit Hub,278.6,2,0.42,280.5
2026-06-14 20:00,20,Sunday,Suburban Plaza,430.5,3,0.42,414.5
2026-06-14 21:00,21,Sunday,Downtown Metro Hub,724.7,6,0.42,746.6
2026-06-14 21:00,21,Sunday,Tech Corridor Supercharger,627.5,5,0.42,708.0
2026-06-14 21:00,21,Sunday,Airport Transit Hub,508.8,4,0.42,523.1
2026-06-14 21:00,21,Sunday,Suburban Plaza,538.3,4,0.42,551.4
2026-06-14 22:00,22,Sunday,Downtown Metro Hub,999.9,8,0.18,976.2
2026-06-14 22:00,22,Sunday,Tech Corridor Supercharger,822.6,6,0.18,808.5
2026-06-14 22:00,22,Sunday,Airport Transit Hub,541.0,4,0.18,574.1
2026-06-14 22:00,22,Sunday,Suburban Plaza,721.9,6,0.18,700.1
2026-06-14 23:00,23,Sunday,Downtown Metro Hub,1112.1,9,0.18,1095.1
2026-06-14 23:00,23,Sunday,Tech Corridor Supercharger,878.6,7,0.18,841.4
2026-06-14 23:00,23,Sunday,Airport Transit Hub,645.4,5,0.18,636.6
2026-06-14 23:00,23,Sunday,Suburban Plaza,765.9,6,0.18,705.4
