Motor_Unit_ID,Motor_Speed_RPM,Architecture_Voltage_V,Stator_Copper_Loss_Watts,Stator_Core_Temp_C,Powertrain_Efficiency_pct,Cooling_State
LUCID-AIR-1260,9371,823.0,1173.1,62.5,93.05,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1261,19679,835.4,3083.4,96.2,91.45,Stator Micro-Channel Coolant Active
LUCID-AIR-1262,2249,821.5,-15.8,46.6,94.31,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1263,14884,859.8,2071.7,76.2,92.3,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1264,3190,914.1,139.7,46.0,94.8,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1265,7274,861.8,724.9,52.8,93.9,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1266,3728,911.6,244.3,47.8,93.75,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1267,7891,923.5,867.9,61.3,93.87,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1268,11071,820.6,923.9,58.8,92.99,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1269,9487,913.7,931.7,61.6,93.89,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1270,14091,911.0,1860.1,69.9,92.39,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1271,8101,876.9,722.4,56.8,93.69,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1272,3241,892.8,303.1,47.1,95.01,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1273,7536,870.5,768.9,57.9,93.56,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1274,19235,887.5,3143.2,93.1,90.8,Stator Micro-Channel Coolant Active
LUCID-AIR-1275,13925,885.3,1677.8,72.3,92.83,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1276,5789,883.7,439.8,61.9,93.94,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1277,18877,872.9,3185.0,85.0,90.75,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1278,10866,836.5,1202.4,62.6,93.55,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1279,19744,907.5,2984.1,96.4,91.29,Stator Micro-Channel Coolant Active
LUCID-AIR-1280,15201,873.4,2124.6,80.0,92.21,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1281,11325,853.5,1116.4,60.2,93.59,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1282,10696,921.2,1118.8,61.3,93.04,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1283,13505,883.2,1543.9,68.3,92.31,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1284,12132,862.4,1251.1,63.3,93.88,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1285,11081,821.5,1277.8,67.9,93.11,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1286,5815,908.7,281.2,53.1,94.33,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1287,15353,887.4,2072.7,72.6,91.81,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1288,6836,824.2,588.4,49.2,93.99,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1289,9294,884.3,1134.7,71.6,93.28,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1290,15946,899.0,2056.3,78.0,91.98,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1291,14538,828.9,1701.0,70.6,92.72,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1292,7447,920.0,793.1,56.7,93.92,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1293,3311,911.2,240.6,45.9,94.08,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1294,17702,879.0,2570.8,83.9,91.49,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1295,6947,853.4,462.4,50.4,93.76,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1296,12520,859.1,1601.0,70.4,92.36,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1297,9771,849.2,925.7,59.5,93.32,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1298,3352,829.2,-102.4,44.3,94.79,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1299,9646,921.2,804.4,58.4,93.83,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1300,9292,888.0,828.5,60.4,93.69,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1301,5696,836.6,541.5,56.4,94.47,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1302,14373,852.2,1983.4,74.9,92.41,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1303,7388,919.9,673.8,59.5,93.27,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1304,7456,883.4,472.3,51.1,94.13,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1305,3402,885.3,142.1,37.4,94.46,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1306,3005,833.1,196.0,46.1,94.78,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1307,5868,909.5,423.8,52.3,94.64,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1308,12079,844.8,1551.4,67.8,93.05,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1309,12448,836.2,1551.5,71.0,92.8,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1310,14238,828.1,1886.9,75.7,92.79,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1311,19834,837.0,3098.4,92.3,90.88,Stator Micro-Channel Coolant Active
LUCID-AIR-1312,12120,906.5,1373.7,66.8,93.32,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1313,13864,856.7,1899.0,75.9,92.25,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1314,6620,880.6,588.1,52.2,94.45,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1315,17600,847.9,2331.2,79.8,91.73,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1316,11364,893.3,1342.1,69.6,92.7,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1317,9706,899.5,1089.9,68.1,93.19,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1318,17555,904.7,2726.4,89.3,91.86,Stator Micro-Channel Coolant Active
LUCID-AIR-1319,17897,905.3,2573.7,85.3,91.78,Stator Micro-Channel Coolant Active
LUCID-AIR-1320,4992,842.1,311.4,52.0,93.72,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1321,4997,855.2,227.3,49.7,93.78,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1322,10417,847.9,843.6,59.1,93.83,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1323,10396,905.8,1232.0,64.3,93.45,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1324,3101,889.8,183.3,46.5,94.18,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1325,11192,870.8,1037.6,62.0,93.19,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1326,17232,884.6,2692.2,83.2,91.61,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1327,2417,882.2,-118.9,39.1,94.61,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1328,19037,913.6,3019.2,95.2,90.97,Stator Micro-Channel Coolant Active
LUCID-AIR-1329,18625,827.4,2860.5,92.3,91.58,Stator Micro-Channel Coolant Active
LUCID-AIR-1330,9682,889.0,988.6,59.8,93.03,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1331,19454,920.2,2822.1,86.5,91.16,Stator Micro-Channel Coolant Active
LUCID-AIR-1332,16622,902.9,2557.5,88.4,91.72,Stator Micro-Channel Coolant Active
LUCID-AIR-1333,4746,823.0,52.7,47.0,94.88,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1334,19761,910.5,3290.5,102.1,91.4,Stator Micro-Channel Coolant Active
LUCID-AIR-1335,11641,831.1,1531.3,62.8,92.15,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1336,13222,903.9,1529.8,70.2,92.58,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1337,8823,835.4,834.9,56.3,93.7,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1338,12449,863.8,1665.1,74.3,92.67,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1339,7642,885.6,894.1,58.0,93.37,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1340,12574,895.8,1527.4,72.5,92.7,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1341,13276,842.9,1778.0,71.6,92.63,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1342,7919,902.5,798.3,59.0,93.69,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1343,14414,841.2,1942.4,72.3,92.44,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1344,9938,857.4,1017.5,62.9,93.53,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1345,16756,900.8,2214.8,84.2,91.55,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1346,15815,871.8,2238.6,81.2,91.91,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1347,17317,849.1,2412.1,84.4,92.17,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1348,16741,894.7,2383.0,85.0,91.91,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1349,9244,916.7,857.2,54.8,93.25,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1350,5970,916.0,491.2,54.2,94.16,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1351,4152,888.2,682.2,58.8,93.92,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1352,18712,822.6,2721.0,88.5,91.54,Stator Micro-Channel Coolant Active
LUCID-AIR-1353,12624,838.8,1452.0,61.9,92.67,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1354,15903,823.1,2268.6,79.6,91.73,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1355,9792,914.5,690.0,52.8,93.71,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1356,12854,842.3,1639.8,68.7,92.96,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1357,7375,846.8,618.8,56.7,93.94,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1358,11065,830.8,1105.9,59.2,93.51,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1359,19998,884.5,3246.7,93.5,90.36,Stator Micro-Channel Coolant Active
LUCID-AIR-1360,12883,861.6,1462.6,63.2,92.62,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1361,8856,860.2,972.7,56.6,93.77,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1362,8293,912.5,756.4,56.1,93.47,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1363,8526,894.7,1019.0,64.4,93.59,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1364,9116,907.5,974.4,59.3,93.51,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1365,3199,907.4,336.1,50.7,94.18,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1366,4912,833.7,274.5,46.8,94.51,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1367,5711,865.7,411.7,49.9,93.89,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1368,14120,923.2,1572.0,67.6,93.04,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1369,7669,875.3,514.2,51.3,93.78,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1370,8439,921.0,763.6,58.1,94.13,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1371,11359,835.6,1306.8,67.4,93.25,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1372,5648,849.8,465.2,51.2,93.74,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1373,6474,855.2,452.8,54.3,93.9,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1374,9989,840.5,1024.6,63.1,93.92,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1375,2875,908.5,216.4,50.8,94.32,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1376,11919,899.2,1290.0,64.0,93.27,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1377,3125,921.9,-116.4,45.4,94.37,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1378,19828,916.9,3326.4,98.6,91.56,Stator Micro-Channel Coolant Active
LUCID-AIR-1379,12439,882.9,1525.8,67.8,92.5,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1380,5339,870.6,616.2,53.4,94.31,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1381,8003,884.6,748.4,60.2,93.76,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1382,7565,821.0,470.6,51.7,94.05,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1383,8666,846.9,914.9,59.1,93.79,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1384,2583,892.5,61.7,41.8,94.24,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1385,13371,919.1,1577.0,70.1,92.58,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1386,15119,837.8,1944.5,79.4,92.39,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1387,7428,901.6,680.4,54.4,93.87,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1388,5359,828.7,542.4,50.9,94.13,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1389,17374,899.2,2541.9,87.9,91.67,Stator Micro-Channel Coolant Active
LUCID-AIR-1390,10787,829.6,861.0,53.6,93.13,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1391,3987,907.3,360.7,58.2,93.83,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1392,9419,853.7,1330.0,69.8,92.81,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1393,14619,825.1,1918.7,74.7,92.39,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1394,11140,891.6,1137.8,69.5,93.5,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1395,18308,870.8,2899.2,90.9,91.13,Stator Micro-Channel Coolant Active
LUCID-AIR-1396,12619,848.0,1789.8,68.7,92.17,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1397,16485,873.6,2254.9,80.1,92.33,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1398,10575,895.0,1075.4,66.2,93.53,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1399,2332,887.6,140.9,44.3,95.1,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1400,2570,840.9,-41.4,44.4,94.46,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1401,16998,900.2,2453.4,77.4,92.09,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1402,5578,826.7,474.2,50.8,94.24,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1403,17798,899.3,2774.6,91.5,91.34,Stator Micro-Channel Coolant Active
LUCID-AIR-1404,2293,866.8,-11.5,41.7,94.83,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1405,7131,861.7,346.3,52.3,94.21,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1406,6000,897.7,508.8,49.9,94.0,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1407,6285,867.2,573.0,51.6,94.33,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1408,3637,918.9,-49.6,45.0,94.8,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1409,3931,913.8,405.4,49.6,94.57,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1410,7015,916.0,393.1,47.6,94.63,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1411,7239,863.8,874.9,54.9,93.4,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1412,12525,866.1,1540.5,73.1,93.61,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1413,4290,844.5,328.4,48.7,93.82,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1414,16297,839.2,2188.9,82.2,91.74,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1415,9584,894.7,1049.4,62.9,92.91,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1416,7433,873.3,607.8,56.2,94.32,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1417,11480,909.1,1359.6,68.5,93.02,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1418,5157,853.5,411.1,56.0,94.46,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1419,5493,860.1,398.6,54.0,94.12,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1420,14824,908.4,2139.5,78.0,92.27,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1421,14677,822.8,1603.8,74.3,92.73,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1422,8123,921.8,615.8,52.4,94.32,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1423,16135,862.4,2429.8,83.7,92.0,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1424,9390,919.6,888.9,53.4,93.3,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1425,11014,864.0,1178.8,62.8,93.6,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1426,13261,840.0,1372.3,68.6,93.03,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1427,11686,914.9,1174.4,60.5,93.05,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1428,14655,871.5,1964.6,79.8,92.42,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1429,12675,849.5,1667.2,70.4,92.94,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1430,3952,875.6,309.4,52.4,94.32,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1431,19124,834.2,3350.2,97.4,91.12,Stator Micro-Channel Coolant Active
LUCID-AIR-1432,19047,913.0,3331.8,104.0,91.26,Stator Micro-Channel Coolant Active
LUCID-AIR-1433,19907,824.6,3339.5,100.2,90.24,Stator Micro-Channel Coolant Active
LUCID-AIR-1434,12798,878.3,1401.2,68.5,92.7,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1435,13169,833.5,1450.8,68.9,92.76,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1436,17370,902.0,2572.1,86.3,91.87,Stator Micro-Channel Coolant Active
LUCID-AIR-1437,9705,832.1,1019.4,67.0,93.28,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1438,16453,841.2,2498.8,84.4,91.87,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1439,10934,839.2,1260.8,65.2,93.32,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1440,11378,824.2,1548.6,69.3,92.49,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1441,13939,844.0,1660.6,71.4,92.67,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1442,18086,841.6,2690.0,86.6,92.11,Stator Micro-Channel Coolant Active
LUCID-AIR-1443,9317,869.3,1106.2,65.3,93.11,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1444,6116,850.2,679.2,53.8,94.07,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1445,12896,881.4,1730.6,75.9,92.91,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1446,6450,832.7,570.8,53.0,94.09,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1447,14869,885.4,2071.0,79.8,92.51,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1448,16606,847.8,2256.3,76.9,92.24,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1449,19903,873.2,3093.7,95.0,90.82,Stator Micro-Channel Coolant Active
LUCID-AIR-1450,9844,828.7,967.6,58.9,93.24,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1451,3721,923.5,211.7,48.8,94.32,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1452,3325,838.9,161.2,50.9,94.69,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1453,11672,827.0,1350.3,67.0,93.36,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1454,2969,871.8,20.1,45.9,94.28,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1455,16869,843.6,2357.2,77.3,92.03,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1456,10401,876.3,894.1,57.3,93.79,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1457,12390,891.5,1496.4,69.6,93.12,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1458,17460,892.4,2404.1,84.8,92.16,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1459,3832,857.0,328.6,49.5,94.04,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1460,14323,868.1,2054.3,82.0,92.71,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1461,16631,869.7,2559.0,83.2,90.96,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1462,15055,835.6,1998.1,72.7,93.13,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1463,12520,923.4,1551.3,69.6,92.58,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1464,2992,825.1,-195.7,40.9,95.34,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1465,6491,832.6,543.3,53.8,94.07,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1466,4771,874.4,268.4,55.4,94.76,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1467,16784,894.0,2284.2,83.3,92.34,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1468,18755,915.1,2934.6,90.2,91.1,Stator Micro-Channel Coolant Active
LUCID-AIR-1469,8602,900.6,1116.4,61.1,93.38,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1470,18771,856.3,3011.3,89.4,90.8,Stator Micro-Channel Coolant Active
LUCID-AIR-1471,10385,882.4,1029.2,60.8,93.08,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1472,4366,894.8,517.4,48.9,93.76,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1473,17522,908.8,2656.4,91.0,91.15,Stator Micro-Channel Coolant Active
LUCID-AIR-1474,10341,837.7,1237.9,61.5,93.14,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1475,18345,885.5,2885.7,91.3,91.06,Stator Micro-Channel Coolant Active
LUCID-AIR-1476,15914,901.6,2070.8,83.4,91.97,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1477,12446,915.3,1621.5,68.9,92.93,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1478,8501,821.6,655.4,60.3,93.63,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1479,18643,905.3,2794.9,89.5,91.8,Stator Micro-Channel Coolant Active
LUCID-AIR-1480,10675,824.9,1311.0,66.5,92.97,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1481,10184,834.5,972.7,59.2,93.23,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1482,6728,836.9,542.9,58.1,94.44,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1483,10093,870.7,1170.6,68.0,94.0,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1484,2376,820.2,111.5,42.5,94.73,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1485,4975,855.0,408.1,54.1,94.04,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1486,12490,921.5,1623.0,65.8,92.78,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1487,12836,917.1,1617.1,67.2,92.35,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1488,7440,880.5,761.5,61.0,93.12,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1489,4538,885.1,319.6,50.5,94.37,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1490,17797,887.4,2789.1,91.0,90.75,Stator Micro-Channel Coolant Active
LUCID-AIR-1491,15634,873.2,2059.5,85.6,92.39,Stator Micro-Channel Coolant Active
LUCID-AIR-1492,16279,919.8,2306.0,75.6,92.25,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1493,17232,923.4,2613.6,82.8,92.27,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1494,11846,884.9,1349.1,63.1,92.72,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1495,2182,904.7,491.4,51.9,93.6,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1496,16660,827.7,2325.3,81.3,92.3,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1497,3317,894.7,179.7,45.9,94.36,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1498,3997,870.5,141.8,50.7,94.67,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1499,18830,868.6,3055.6,95.3,91.63,Stator Micro-Channel Coolant Active
LUCID-AIR-1500,8059,825.1,523.1,50.9,94.09,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1501,14722,853.9,1605.1,68.3,92.62,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1502,7770,900.8,476.8,53.1,94.17,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1503,14188,863.3,1983.1,74.1,92.15,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1504,2338,870.0,-32.6,43.5,94.6,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1505,18635,853.4,3008.2,92.6,91.01,Stator Micro-Channel Coolant Active
LUCID-AIR-1506,4230,874.0,3.8,45.1,94.57,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1507,10160,884.7,1154.1,68.0,92.92,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1508,8419,922.4,881.4,56.9,93.06,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1509,7493,874.9,648.4,50.3,94.3,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1510,14376,841.0,1881.5,72.9,92.12,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1511,18277,898.1,2662.9,86.4,91.53,Stator Micro-Channel Coolant Active
LUCID-AIR-1512,18511,825.1,3028.6,88.9,91.35,Stator Micro-Channel Coolant Active
LUCID-AIR-1513,16469,918.6,2249.6,79.7,92.32,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1514,15181,842.1,1946.8,74.1,92.9,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1515,14324,868.2,1856.3,73.6,92.38,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1516,9439,860.2,863.5,58.8,93.72,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1517,12877,859.2,1539.5,72.1,92.86,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1518,17399,903.1,2652.0,92.0,91.73,Stator Micro-Channel Coolant Active
LUCID-AIR-1519,13872,879.2,1740.8,74.1,92.25,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1520,16735,826.0,2331.3,80.8,91.61,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1521,12739,849.0,1639.3,67.4,92.21,Peak 92.4% Powertrain Efficiency Domain
