Brake_Event_ID,Pulse_Frequency_Hz,Valve_Response_Time_ms,Brake_Fluid_Temp_C,Peak_Hydraulic_Pressure_Bar,Module_Health_Status
BOSCH-ABS-3419,19.4,15.43,67.8,80.7,Valve Seat Wear Alert
BOSCH-ABS-3420,13.1,9.34,70.8,90.9,Nominal Fast Response
BOSCH-ABS-3421,21.6,8.59,46.6,181.5,Nominal Fast Response
BOSCH-ABS-3422,23.3,8.61,78.1,151.1,Nominal Fast Response
BOSCH-ABS-3423,16.6,9.98,48.3,124.4,Nominal Fast Response
BOSCH-ABS-3424,20.4,10.05,70.2,173.9,Nominal Fast Response
BOSCH-ABS-3425,14.9,10.87,54.6,110.6,Nominal Fast Response
BOSCH-ABS-3426,13.5,9.44,72.3,137.3,Nominal Fast Response
BOSCH-ABS-3427,22.8,13.53,47.8,151.3,Nominal Fast Response
BOSCH-ABS-3428,12.9,8.54,80.7,101.1,Nominal Fast Response
BOSCH-ABS-3429,12.5,10.55,58.2,95.8,Nominal Fast Response
BOSCH-ABS-3430,22.8,9.73,59.7,137.0,Nominal Fast Response
BOSCH-ABS-3431,24.9,9.82,53.8,168.7,Nominal Fast Response
BOSCH-ABS-3432,12.9,9.52,78.1,141.3,Nominal Fast Response
BOSCH-ABS-3433,22.9,9.31,64.4,144.9,Nominal Fast Response
BOSCH-ABS-3434,20.0,10.58,83.2,174.4,Nominal Fast Response
BOSCH-ABS-3435,16.6,9.33,70.7,155.8,Nominal Fast Response
BOSCH-ABS-3436,13.4,9.54,66.5,157.6,Nominal Fast Response
BOSCH-ABS-3437,12.5,13.29,43.3,108.4,Nominal Fast Response
BOSCH-ABS-3438,24.0,8.94,77.0,145.2,Nominal Fast Response
BOSCH-ABS-3439,23.9,11.84,41.9,125.5,Nominal Fast Response
BOSCH-ABS-3440,24.5,8.77,55.3,87.3,Nominal Fast Response
BOSCH-ABS-3441,24.5,8.62,52.5,146.0,Nominal Fast Response
BOSCH-ABS-3442,13.0,8.67,47.8,92.7,Nominal Fast Response
BOSCH-ABS-3443,22.2,11.69,50.0,89.2,Nominal Fast Response
BOSCH-ABS-3444,17.0,9.05,51.8,110.6,Nominal Fast Response
BOSCH-ABS-3445,19.8,10.23,71.9,86.5,Nominal Fast Response
BOSCH-ABS-3446,21.1,9.33,80.6,83.0,Nominal Fast Response
BOSCH-ABS-3447,13.9,8.82,70.0,151.2,Nominal Fast Response
BOSCH-ABS-3448,21.1,9.8,66.6,104.6,Nominal Fast Response
BOSCH-ABS-3449,16.7,13.94,60.3,91.6,Nominal Fast Response
BOSCH-ABS-3450,18.3,10.04,56.1,90.3,Nominal Fast Response
BOSCH-ABS-3451,16.3,10.55,96.2,160.2,Nominal Fast Response
BOSCH-ABS-3452,27.0,12.93,52.3,134.5,Nominal Fast Response
BOSCH-ABS-3453,13.4,9.11,63.2,137.7,Nominal Fast Response
BOSCH-ABS-3454,17.4,9.8,93.2,152.4,Nominal Fast Response
BOSCH-ABS-3455,25.2,10.76,81.6,80.0,Nominal Fast Response
BOSCH-ABS-3456,23.1,10.3,48.5,91.4,Nominal Fast Response
BOSCH-ABS-3457,19.6,14.54,52.5,97.0,Valve Seat Wear Alert
BOSCH-ABS-3458,23.5,11.27,67.3,100.1,Nominal Fast Response
BOSCH-ABS-3459,13.8,13.37,50.5,171.5,Nominal Fast Response
BOSCH-ABS-3460,19.1,8.53,56.6,157.3,Nominal Fast Response
BOSCH-ABS-3461,20.0,10.2,99.3,129.2,Nominal Fast Response
BOSCH-ABS-3462,23.3,11.08,68.0,179.2,Nominal Fast Response
BOSCH-ABS-3463,16.3,9.33,47.5,153.4,Nominal Fast Response
BOSCH-ABS-3464,25.1,10.68,50.7,160.7,Nominal Fast Response
BOSCH-ABS-3465,20.4,14.4,81.5,110.1,Nominal Fast Response
BOSCH-ABS-3466,22.9,9.18,54.8,183.4,Nominal Fast Response
BOSCH-ABS-3467,18.6,9.27,62.2,125.2,Nominal Fast Response
BOSCH-ABS-3468,18.7,8.63,78.2,82.4,Nominal Fast Response
BOSCH-ABS-3469,27.6,9.82,66.4,177.3,Nominal Fast Response
BOSCH-ABS-3470,14.3,8.87,42.7,141.4,Nominal Fast Response
BOSCH-ABS-3471,23.9,10.65,88.2,174.9,Nominal Fast Response
BOSCH-ABS-3472,25.2,9.35,64.9,172.9,Nominal Fast Response
BOSCH-ABS-3473,27.3,9.14,49.5,90.8,Nominal Fast Response
BOSCH-ABS-3474,17.1,10.5,75.2,106.8,Nominal Fast Response
BOSCH-ABS-3475,15.2,14.48,59.9,117.1,Nominal Fast Response
BOSCH-ABS-3476,19.7,10.51,92.2,110.5,Nominal Fast Response
BOSCH-ABS-3477,19.8,12.32,38.5,168.5,Nominal Fast Response
BOSCH-ABS-3478,21.8,9.85,42.3,159.1,Nominal Fast Response
BOSCH-ABS-3479,22.3,8.67,18.2,98.5,Nominal Fast Response
BOSCH-ABS-3480,13.4,9.8,82.4,87.3,Nominal Fast Response
BOSCH-ABS-3481,12.2,8.59,45.1,131.1,Nominal Fast Response
BOSCH-ABS-3482,12.2,11.58,75.6,176.8,Nominal Fast Response
BOSCH-ABS-3483,12.6,8.58,67.3,138.3,Nominal Fast Response
BOSCH-ABS-3484,27.7,10.35,86.4,126.6,Nominal Fast Response
BOSCH-ABS-3485,21.2,11.98,65.9,112.8,Nominal Fast Response
BOSCH-ABS-3486,21.5,8.55,69.9,98.5,Nominal Fast Response
BOSCH-ABS-3487,21.2,12.63,43.2,159.9,Nominal Fast Response
BOSCH-ABS-3488,16.7,11.26,59.3,114.6,Nominal Fast Response
BOSCH-ABS-3489,13.1,9.81,59.7,185.6,Nominal Fast Response
BOSCH-ABS-3490,17.3,9.67,82.7,184.1,Nominal Fast Response
BOSCH-ABS-3491,20.2,10.49,65.1,101.1,Nominal Fast Response
BOSCH-ABS-3492,21.1,8.9,74.2,170.5,Nominal Fast Response
BOSCH-ABS-3493,21.4,10.02,45.2,182.0,Nominal Fast Response
BOSCH-ABS-3494,21.3,8.73,55.6,94.3,Nominal Fast Response
BOSCH-ABS-3495,19.0,10.17,65.5,132.2,Nominal Fast Response
BOSCH-ABS-3496,14.4,8.73,82.9,161.7,Nominal Fast Response
BOSCH-ABS-3497,14.0,9.84,73.1,124.9,Nominal Fast Response
BOSCH-ABS-3498,22.8,8.67,55.9,109.1,Nominal Fast Response
BOSCH-ABS-3499,17.7,8.6,91.3,150.5,Nominal Fast Response
BOSCH-ABS-3500,19.7,9.01,76.0,127.2,Nominal Fast Response
BOSCH-ABS-3501,23.1,9.72,80.6,147.8,Nominal Fast Response
BOSCH-ABS-3502,21.2,8.58,70.0,114.8,Nominal Fast Response
BOSCH-ABS-3503,14.3,8.55,66.9,88.3,Nominal Fast Response
BOSCH-ABS-3504,23.4,16.79,71.5,143.9,Valve Seat Wear Alert
BOSCH-ABS-3505,24.1,12.19,91.3,139.0,Nominal Fast Response
BOSCH-ABS-3506,17.5,10.78,59.3,124.0,Nominal Fast Response
BOSCH-ABS-3507,24.8,12.56,64.8,182.7,Nominal Fast Response
BOSCH-ABS-3508,18.3,9.77,65.1,101.3,Nominal Fast Response
BOSCH-ABS-3509,15.9,8.52,60.7,128.6,Nominal Fast Response
BOSCH-ABS-3510,17.0,10.02,70.4,108.4,Nominal Fast Response
BOSCH-ABS-3511,27.7,8.92,54.2,174.9,Nominal Fast Response
BOSCH-ABS-3512,16.0,13.96,64.9,170.1,Nominal Fast Response
BOSCH-ABS-3513,25.1,9.84,82.2,116.6,Nominal Fast Response
BOSCH-ABS-3514,28.0,9.8,65.5,148.5,Nominal Fast Response
BOSCH-ABS-3515,12.7,9.73,52.9,147.6,Nominal Fast Response
BOSCH-ABS-3516,27.0,14.11,65.5,92.8,Nominal Fast Response
BOSCH-ABS-3517,25.4,13.43,62.2,123.1,Nominal Fast Response
BOSCH-ABS-3518,25.6,10.65,68.4,148.2,Nominal Fast Response
BOSCH-ABS-3519,17.4,10.07,60.3,170.0,Nominal Fast Response
BOSCH-ABS-3520,26.3,11.31,56.0,92.5,Nominal Fast Response
BOSCH-ABS-3521,26.9,9.36,53.5,121.0,Nominal Fast Response
BOSCH-ABS-3522,19.3,8.76,62.3,129.9,Nominal Fast Response
BOSCH-ABS-3523,26.8,10.67,49.4,143.2,Nominal Fast Response
BOSCH-ABS-3524,20.8,9.86,81.7,95.6,Nominal Fast Response
BOSCH-ABS-3525,19.7,9.02,78.0,183.2,Nominal Fast Response
BOSCH-ABS-3526,24.8,8.94,78.6,138.8,Nominal Fast Response
BOSCH-ABS-3527,13.2,8.68,91.3,138.9,Nominal Fast Response
BOSCH-ABS-3528,17.2,9.78,54.5,116.8,Nominal Fast Response
BOSCH-ABS-3529,25.6,8.84,73.6,93.3,Nominal Fast Response
BOSCH-ABS-3530,18.2,9.92,88.3,86.9,Nominal Fast Response
BOSCH-ABS-3531,16.0,9.61,61.3,189.8,Nominal Fast Response
BOSCH-ABS-3532,13.4,9.04,75.4,121.6,Nominal Fast Response
BOSCH-ABS-3533,12.1,8.94,96.2,91.5,Nominal Fast Response
BOSCH-ABS-3534,23.8,9.4,91.0,139.9,Nominal Fast Response
BOSCH-ABS-3535,25.7,10.6,76.3,146.0,Nominal Fast Response
BOSCH-ABS-3536,13.8,10.22,74.1,168.9,Nominal Fast Response
BOSCH-ABS-3537,24.9,9.18,42.5,89.9,Nominal Fast Response
BOSCH-ABS-3538,19.1,9.78,87.2,159.8,Nominal Fast Response
BOSCH-ABS-3539,22.8,10.26,73.7,179.6,Nominal Fast Response
BOSCH-ABS-3540,27.5,10.04,83.6,91.0,Nominal Fast Response
BOSCH-ABS-3541,26.3,10.05,74.2,89.7,Nominal Fast Response
BOSCH-ABS-3542,14.8,8.59,43.2,136.7,Nominal Fast Response
BOSCH-ABS-3543,24.3,9.27,74.5,167.6,Nominal Fast Response
BOSCH-ABS-3544,26.0,8.51,61.1,123.7,Nominal Fast Response
BOSCH-ABS-3545,16.0,9.85,69.9,97.1,Nominal Fast Response
BOSCH-ABS-3546,14.1,9.2,76.7,178.6,Nominal Fast Response
BOSCH-ABS-3547,13.6,13.42,49.7,185.0,Nominal Fast Response
BOSCH-ABS-3548,13.0,8.83,76.1,105.4,Nominal Fast Response
BOSCH-ABS-3549,12.0,9.41,67.7,178.3,Nominal Fast Response
BOSCH-ABS-3550,23.2,10.24,84.4,90.2,Nominal Fast Response
BOSCH-ABS-3551,15.5,8.67,58.9,122.5,Nominal Fast Response
BOSCH-ABS-3552,25.9,8.93,65.3,127.1,Nominal Fast Response
BOSCH-ABS-3553,12.7,12.07,64.3,110.3,Nominal Fast Response
BOSCH-ABS-3554,20.3,8.89,99.1,155.8,Nominal Fast Response
BOSCH-ABS-3555,21.3,9.66,59.5,173.3,Nominal Fast Response
BOSCH-ABS-3556,14.2,9.11,54.6,150.8,Nominal Fast Response
BOSCH-ABS-3557,25.3,11.23,70.6,137.9,Nominal Fast Response
BOSCH-ABS-3558,20.1,9.41,78.4,189.9,Nominal Fast Response
BOSCH-ABS-3559,12.1,12.93,83.1,99.3,Nominal Fast Response
BOSCH-ABS-3560,27.9,9.48,79.5,164.5,Nominal Fast Response
BOSCH-ABS-3561,21.4,8.79,65.9,145.1,Nominal Fast Response
BOSCH-ABS-3562,24.1,10.33,50.2,123.6,Nominal Fast Response
BOSCH-ABS-3563,14.4,10.86,93.8,111.2,Nominal Fast Response
BOSCH-ABS-3564,27.3,15.85,81.2,146.5,Valve Seat Wear Alert
BOSCH-ABS-3565,21.8,8.61,53.4,87.1,Nominal Fast Response
BOSCH-ABS-3566,24.1,9.01,62.2,92.9,Nominal Fast Response
BOSCH-ABS-3567,20.5,8.72,54.1,142.8,Nominal Fast Response
BOSCH-ABS-3568,23.7,8.55,66.1,187.1,Nominal Fast Response
BOSCH-ABS-3569,14.8,8.82,66.6,145.1,Nominal Fast Response
BOSCH-ABS-3570,18.1,11.74,45.8,159.5,Nominal Fast Response
BOSCH-ABS-3571,19.4,8.62,45.2,110.0,Nominal Fast Response
BOSCH-ABS-3572,13.5,12.4,75.7,142.2,Nominal Fast Response
BOSCH-ABS-3573,13.2,8.55,41.7,106.6,Nominal Fast Response
BOSCH-ABS-3574,12.1,9.36,51.2,128.3,Nominal Fast Response
BOSCH-ABS-3575,17.7,9.08,57.8,177.8,Nominal Fast Response
BOSCH-ABS-3576,18.5,8.57,43.7,87.3,Nominal Fast Response
BOSCH-ABS-3577,18.3,8.86,46.3,179.9,Nominal Fast Response
BOSCH-ABS-3578,15.1,8.99,68.6,158.1,Nominal Fast Response
BOSCH-ABS-3579,27.9,8.75,43.4,104.5,Nominal Fast Response
BOSCH-ABS-3580,25.7,10.42,67.9,127.9,Nominal Fast Response
BOSCH-ABS-3581,20.1,9.13,52.6,165.1,Nominal Fast Response
BOSCH-ABS-3582,26.0,10.49,70.0,102.9,Nominal Fast Response
BOSCH-ABS-3583,24.2,9.48,52.1,179.6,Nominal Fast Response
BOSCH-ABS-3584,20.1,11.07,60.3,125.5,Nominal Fast Response
BOSCH-ABS-3585,18.5,10.37,66.5,163.4,Nominal Fast Response
BOSCH-ABS-3586,20.7,10.89,55.9,94.5,Nominal Fast Response
BOSCH-ABS-3587,27.1,8.59,58.8,107.0,Nominal Fast Response
BOSCH-ABS-3588,15.1,10.17,72.5,90.2,Nominal Fast Response
BOSCH-ABS-3589,26.6,8.7,62.2,100.3,Nominal Fast Response
BOSCH-ABS-3590,26.7,9.23,51.5,162.0,Nominal Fast Response
BOSCH-ABS-3591,21.9,10.81,90.6,97.3,Nominal Fast Response
BOSCH-ABS-3592,23.8,11.44,37.1,181.5,Nominal Fast Response
BOSCH-ABS-3593,26.7,10.31,65.3,137.3,Nominal Fast Response
BOSCH-ABS-3594,25.6,9.31,64.7,167.8,Nominal Fast Response
BOSCH-ABS-3595,27.4,9.43,50.8,146.5,Nominal Fast Response
BOSCH-ABS-3596,18.5,9.86,57.3,87.7,Nominal Fast Response
BOSCH-ABS-3597,21.5,9.64,75.4,97.8,Nominal Fast Response
BOSCH-ABS-3598,16.7,9.96,38.4,181.4,Nominal Fast Response
BOSCH-ABS-3599,25.3,11.86,59.7,117.8,Nominal Fast Response
BOSCH-ABS-3600,24.8,8.91,72.7,122.1,Nominal Fast Response
BOSCH-ABS-3601,21.5,8.53,62.2,184.3,Nominal Fast Response
BOSCH-ABS-3602,13.6,9.48,60.4,90.4,Nominal Fast Response
BOSCH-ABS-3603,20.4,10.33,97.9,178.0,Nominal Fast Response
BOSCH-ABS-3604,21.9,12.84,54.7,121.4,Nominal Fast Response
BOSCH-ABS-3605,18.0,9.16,55.9,107.4,Nominal Fast Response
BOSCH-ABS-3606,25.1,9.65,51.0,141.2,Nominal Fast Response
BOSCH-ABS-3607,17.6,8.76,71.2,109.5,Nominal Fast Response
BOSCH-ABS-3608,18.8,13.13,74.1,169.1,Nominal Fast Response
BOSCH-ABS-3609,27.1,8.92,68.3,164.2,Nominal Fast Response
BOSCH-ABS-3610,12.0,9.22,87.5,88.4,Nominal Fast Response
BOSCH-ABS-3611,13.0,9.36,69.2,167.5,Nominal Fast Response
BOSCH-ABS-3612,27.2,9.02,65.8,137.9,Nominal Fast Response
BOSCH-ABS-3613,17.4,9.38,93.3,115.8,Nominal Fast Response
BOSCH-ABS-3614,25.9,8.97,71.3,117.2,Nominal Fast Response
BOSCH-ABS-3615,13.6,11.63,56.1,109.4,Nominal Fast Response
BOSCH-ABS-3616,16.0,9.55,65.5,136.7,Nominal Fast Response
BOSCH-ABS-3617,21.1,10.36,89.6,129.5,Nominal Fast Response
BOSCH-ABS-3618,17.7,13.85,61.6,123.8,Nominal Fast Response
BOSCH-ABS-3619,25.4,8.64,60.4,185.4,Nominal Fast Response
BOSCH-ABS-3620,23.5,9.78,75.0,158.1,Nominal Fast Response
BOSCH-ABS-3621,26.5,9.01,73.8,148.8,Nominal Fast Response
BOSCH-ABS-3622,13.1,9.13,58.2,127.4,Nominal Fast Response
BOSCH-ABS-3623,20.9,11.4,54.9,113.7,Nominal Fast Response
BOSCH-ABS-3624,22.4,10.16,92.5,124.9,Nominal Fast Response
BOSCH-ABS-3625,23.5,9.82,92.3,177.6,Nominal Fast Response
BOSCH-ABS-3626,25.1,10.66,60.7,100.2,Nominal Fast Response
BOSCH-ABS-3627,24.2,11.42,30.4,153.1,Nominal Fast Response
BOSCH-ABS-3628,12.8,12.3,55.3,141.3,Nominal Fast Response
BOSCH-ABS-3629,26.4,11.07,49.6,179.2,Nominal Fast Response
BOSCH-ABS-3630,24.7,8.54,45.5,155.9,Nominal Fast Response
BOSCH-ABS-3631,20.6,8.56,52.8,96.5,Nominal Fast Response
BOSCH-ABS-3632,19.9,10.15,79.7,121.5,Nominal Fast Response
BOSCH-ABS-3633,28.0,9.09,112.4,139.5,Nominal Fast Response
BOSCH-ABS-3634,15.6,10.8,47.5,179.8,Nominal Fast Response
BOSCH-ABS-3635,23.9,10.96,64.8,127.4,Nominal Fast Response
BOSCH-ABS-3636,16.5,10.71,74.3,185.5,Nominal Fast Response
BOSCH-ABS-3637,16.1,8.68,42.9,171.8,Nominal Fast Response
BOSCH-ABS-3638,22.1,8.59,65.4,173.6,Nominal Fast Response
BOSCH-ABS-3639,23.5,11.6,66.4,152.5,Nominal Fast Response
BOSCH-ABS-3640,25.5,8.9,68.3,164.3,Nominal Fast Response
BOSCH-ABS-3641,25.1,8.83,60.6,180.8,Nominal Fast Response
BOSCH-ABS-3642,13.6,10.3,56.0,110.2,Nominal Fast Response
BOSCH-ABS-3643,12.7,8.75,54.2,150.2,Nominal Fast Response
BOSCH-ABS-3644,17.5,8.55,89.3,92.7,Nominal Fast Response
BOSCH-ABS-3645,13.2,8.62,55.6,147.2,Nominal Fast Response
BOSCH-ABS-3646,24.7,9.61,53.7,149.7,Nominal Fast Response
BOSCH-ABS-3647,24.3,11.8,80.5,124.5,Nominal Fast Response
BOSCH-ABS-3648,25.3,9.42,74.4,115.5,Nominal Fast Response
BOSCH-ABS-3649,16.7,11.55,66.9,103.2,Nominal Fast Response
BOSCH-ABS-3650,18.3,9.55,59.7,171.1,Nominal Fast Response
BOSCH-ABS-3651,22.6,11.35,50.3,165.8,Nominal Fast Response
BOSCH-ABS-3652,13.2,11.41,54.9,99.8,Nominal Fast Response
BOSCH-ABS-3653,19.2,9.4,60.4,188.4,Nominal Fast Response
BOSCH-ABS-3654,17.7,9.94,84.9,97.2,Nominal Fast Response
BOSCH-ABS-3655,12.7,9.85,52.5,166.7,Nominal Fast Response
BOSCH-ABS-3656,19.6,16.31,85.5,137.7,Valve Seat Wear Alert
BOSCH-ABS-3657,16.9,11.38,61.4,108.6,Nominal Fast Response
BOSCH-ABS-3658,21.7,12.25,70.7,124.0,Nominal Fast Response
BOSCH-ABS-3659,14.5,9.77,55.6,111.6,Nominal Fast Response
BOSCH-ABS-3660,12.6,8.96,59.9,112.4,Nominal Fast Response
BOSCH-ABS-3661,26.4,10.03,69.1,186.5,Nominal Fast Response
BOSCH-ABS-3662,13.4,9.94,60.8,90.7,Nominal Fast Response
BOSCH-ABS-3663,15.0,8.91,82.1,188.1,Nominal Fast Response
BOSCH-ABS-3664,24.1,9.97,62.2,92.4,Nominal Fast Response
BOSCH-ABS-3665,24.7,10.08,55.0,100.1,Nominal Fast Response
BOSCH-ABS-3666,19.2,9.91,64.0,133.2,Nominal Fast Response
BOSCH-ABS-3667,17.2,8.57,44.5,125.7,Nominal Fast Response
BOSCH-ABS-3668,15.3,10.97,78.5,125.0,Nominal Fast Response
BOSCH-ABS-3669,15.5,9.13,72.3,98.7,Nominal Fast Response
BOSCH-ABS-3670,22.0,10.35,89.9,105.3,Nominal Fast Response
BOSCH-ABS-3671,19.2,10.78,77.1,122.9,Nominal Fast Response
BOSCH-ABS-3672,24.9,14.0,82.1,117.4,Nominal Fast Response
BOSCH-ABS-3673,18.2,8.96,48.3,180.9,Nominal Fast Response
BOSCH-ABS-3674,27.7,8.57,41.5,123.8,Nominal Fast Response
BOSCH-ABS-3675,12.4,11.96,68.9,113.3,Nominal Fast Response
BOSCH-ABS-3676,26.4,10.97,48.7,152.1,Nominal Fast Response
BOSCH-ABS-3677,26.5,13.22,57.0,131.9,Nominal Fast Response
BOSCH-ABS-3678,23.2,8.96,78.4,120.8,Nominal Fast Response
BOSCH-ABS-3679,21.5,11.45,56.7,84.0,Nominal Fast Response
BOSCH-ABS-3680,15.0,15.73,77.2,133.9,Valve Seat Wear Alert
BOSCH-ABS-3681,19.8,13.36,67.7,94.1,Nominal Fast Response
BOSCH-ABS-3682,15.8,11.14,53.9,169.8,Nominal Fast Response
BOSCH-ABS-3683,26.4,12.32,83.7,95.8,Nominal Fast Response
BOSCH-ABS-3684,15.0,13.25,62.0,108.2,Nominal Fast Response
BOSCH-ABS-3685,21.0,8.84,53.0,127.3,Nominal Fast Response
BOSCH-ABS-3686,17.1,11.48,66.4,183.7,Nominal Fast Response
BOSCH-ABS-3687,20.9,8.76,77.1,173.9,Nominal Fast Response
BOSCH-ABS-3688,25.1,8.96,58.0,184.1,Nominal Fast Response
BOSCH-ABS-3689,26.0,13.25,65.5,121.8,Nominal Fast Response
BOSCH-ABS-3690,12.9,8.98,62.7,183.0,Nominal Fast Response
BOSCH-ABS-3691,17.2,9.74,62.3,82.0,Nominal Fast Response
BOSCH-ABS-3692,20.4,8.54,40.5,87.1,Nominal Fast Response
BOSCH-ABS-3693,20.4,13.05,75.0,147.1,Nominal Fast Response
BOSCH-ABS-3694,13.3,13.66,50.1,87.0,Nominal Fast Response
BOSCH-ABS-3695,20.8,11.57,53.2,103.6,Nominal Fast Response
BOSCH-ABS-3696,15.1,11.19,54.2,112.3,Nominal Fast Response
BOSCH-ABS-3697,22.8,12.22,74.9,182.5,Nominal Fast Response
BOSCH-ABS-3698,26.4,8.89,30.5,128.9,Nominal Fast Response
BOSCH-ABS-3699,13.7,8.74,76.0,106.6,Nominal Fast Response
BOSCH-ABS-3700,27.9,8.59,81.8,93.8,Nominal Fast Response
BOSCH-ABS-3701,16.8,15.2,80.4,99.0,Valve Seat Wear Alert
BOSCH-ABS-3702,23.6,9.67,72.8,89.4,Nominal Fast Response
BOSCH-ABS-3703,25.7,13.12,57.6,114.2,Nominal Fast Response
BOSCH-ABS-3704,28.0,10.6,64.2,86.5,Nominal Fast Response
BOSCH-ABS-3705,25.7,13.08,45.4,99.2,Nominal Fast Response
BOSCH-ABS-3706,14.1,12.48,70.1,101.7,Nominal Fast Response
BOSCH-ABS-3707,26.9,11.19,47.4,115.9,Nominal Fast Response
BOSCH-ABS-3708,24.1,18.23,52.2,152.1,Valve Seat Wear Alert
BOSCH-ABS-3709,15.8,10.77,57.6,91.9,Nominal Fast Response
BOSCH-ABS-3710,26.2,11.19,54.5,102.4,Nominal Fast Response
BOSCH-ABS-3711,17.0,11.42,57.7,164.5,Nominal Fast Response
BOSCH-ABS-3712,23.8,9.23,55.5,127.7,Nominal Fast Response
BOSCH-ABS-3713,27.3,8.8,54.5,159.5,Nominal Fast Response
BOSCH-ABS-3714,26.0,14.96,61.9,138.8,Valve Seat Wear Alert
BOSCH-ABS-3715,25.0,8.9,78.9,172.1,Nominal Fast Response
BOSCH-ABS-3716,16.7,10.03,39.6,148.5,Nominal Fast Response
BOSCH-ABS-3717,15.4,9.42,80.8,162.6,Nominal Fast Response
BOSCH-ABS-3718,27.6,10.37,60.1,157.2,Nominal Fast Response
BOSCH-ABS-3719,20.6,9.08,45.3,110.6,Nominal Fast Response
BOSCH-ABS-3720,17.8,8.7,109.0,112.7,Nominal Fast Response
BOSCH-ABS-3721,20.2,13.2,31.8,137.5,Nominal Fast Response
BOSCH-ABS-3722,21.0,14.74,60.5,152.7,Valve Seat Wear Alert
BOSCH-ABS-3723,24.6,9.54,52.6,104.4,Nominal Fast Response
BOSCH-ABS-3724,17.1,10.88,60.8,111.4,Nominal Fast Response
BOSCH-ABS-3725,13.4,8.7,87.6,184.5,Nominal Fast Response
BOSCH-ABS-3726,20.6,11.61,88.2,171.6,Nominal Fast Response
BOSCH-ABS-3727,22.8,9.12,91.4,129.1,Nominal Fast Response
BOSCH-ABS-3728,12.8,10.4,76.1,148.4,Nominal Fast Response
BOSCH-ABS-3729,17.0,9.3,58.0,116.3,Nominal Fast Response
BOSCH-ABS-3730,15.0,11.07,63.8,167.3,Nominal Fast Response
BOSCH-ABS-3731,17.2,10.13,73.6,114.5,Nominal Fast Response
BOSCH-ABS-3732,25.4,11.5,36.2,176.2,Nominal Fast Response
BOSCH-ABS-3733,14.9,8.65,77.6,148.2,Nominal Fast Response
BOSCH-ABS-3734,14.6,9.37,93.5,152.9,Nominal Fast Response
BOSCH-ABS-3735,12.6,8.61,69.2,137.5,Nominal Fast Response
BOSCH-ABS-3736,15.9,17.46,64.6,80.9,Valve Seat Wear Alert
BOSCH-ABS-3737,26.8,13.15,56.8,102.7,Nominal Fast Response
BOSCH-ABS-3738,13.2,9.07,52.9,104.7,Nominal Fast Response
BOSCH-ABS-3739,18.8,10.26,63.4,139.1,Nominal Fast Response
BOSCH-ABS-3740,17.0,9.43,28.0,124.0,Nominal Fast Response
BOSCH-ABS-3741,25.2,10.65,71.8,138.1,Nominal Fast Response
BOSCH-ABS-3742,12.0,12.32,76.0,157.9,Nominal Fast Response
BOSCH-ABS-3743,17.5,13.65,68.3,174.8,Nominal Fast Response
BOSCH-ABS-3744,20.2,9.69,75.6,143.2,Nominal Fast Response
BOSCH-ABS-3745,24.1,9.12,51.8,111.6,Nominal Fast Response
BOSCH-ABS-3746,14.8,12.38,57.7,147.7,Nominal Fast Response
BOSCH-ABS-3747,23.7,9.35,68.1,88.0,Nominal Fast Response
BOSCH-ABS-3748,13.4,12.18,69.1,122.5,Nominal Fast Response
BOSCH-ABS-3749,26.5,11.57,41.7,151.3,Nominal Fast Response
BOSCH-ABS-3750,21.0,9.9,65.8,174.6,Nominal Fast Response
BOSCH-ABS-3751,14.1,9.09,97.1,152.7,Nominal Fast Response
BOSCH-ABS-3752,19.8,9.92,61.8,152.4,Nominal Fast Response
BOSCH-ABS-3753,19.6,9.41,66.5,141.7,Nominal Fast Response
BOSCH-ABS-3754,20.4,9.83,57.8,176.8,Nominal Fast Response
BOSCH-ABS-3755,15.9,11.58,65.4,132.1,Nominal Fast Response
BOSCH-ABS-3756,15.7,13.04,66.1,127.9,Nominal Fast Response
BOSCH-ABS-3757,14.5,10.53,60.7,103.0,Nominal Fast Response
BOSCH-ABS-3758,25.8,11.98,101.1,93.9,Nominal Fast Response
BOSCH-ABS-3759,27.5,11.69,55.7,130.8,Nominal Fast Response
BOSCH-ABS-3760,18.9,8.68,71.9,112.6,Nominal Fast Response
BOSCH-ABS-3761,16.8,8.91,86.9,103.5,Nominal Fast Response
BOSCH-ABS-3762,19.6,8.69,56.0,129.2,Nominal Fast Response
BOSCH-ABS-3763,16.7,8.71,103.0,137.1,Nominal Fast Response
BOSCH-ABS-3764,20.0,10.68,65.0,83.3,Nominal Fast Response
BOSCH-ABS-3765,22.9,9.34,64.9,162.9,Nominal Fast Response
BOSCH-ABS-3766,12.7,10.67,55.8,178.3,Nominal Fast Response
BOSCH-ABS-3767,20.5,11.07,75.8,130.6,Nominal Fast Response
BOSCH-ABS-3768,26.6,8.91,89.2,121.1,Nominal Fast Response
BOSCH-ABS-3769,25.7,9.81,55.6,118.5,Nominal Fast Response
BOSCH-ABS-3770,16.2,10.08,28.9,120.9,Nominal Fast Response
BOSCH-ABS-3771,12.8,9.82,68.4,140.7,Nominal Fast Response
BOSCH-ABS-3772,16.5,9.69,57.7,144.0,Nominal Fast Response
BOSCH-ABS-3773,26.6,8.9,74.1,124.1,Nominal Fast Response
BOSCH-ABS-3774,18.5,9.93,68.4,122.3,Nominal Fast Response
