Brake_Stop_ID,Rotor_Surface_Temp_C,Caliper_Clamping_Force_kN,Carbon_Oxidation_Loss_mg,Brake_Pad_Wear_Microns,Rotor_Health
BREMBO-CCM-1260,914.9,26.4,24.12,8.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-1261,385.4,26.4,0.2,3.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1262,670.1,55.6,3.34,8.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1263,433.3,21.5,0.2,4.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1264,726.7,55.7,4.83,8.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1265,591.7,26.1,1.94,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1266,349.0,49.1,0.2,5.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1267,596.0,15.8,1.68,4.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1268,688.2,37.2,4.13,8.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1269,415.3,30.2,0.81,4.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1270,661.9,26.8,2.91,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1271,425.9,60.3,0.2,6.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1272,793.5,62.0,8.56,8.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1273,858.8,47.6,15.68,8.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-1274,320.8,56.0,0.2,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1275,793.7,34.6,8.53,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1276,880.1,22.1,19.42,7.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-1277,837.0,24.6,12.5,7.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-1278,835.0,15.3,12.55,5.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-1279,503.5,42.7,0.63,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1280,311.2,64.8,0.2,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1281,681.7,16.1,4.5,4.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1282,417.6,25.5,0.2,4.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1283,821.1,25.4,11.34,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1284,622.0,23.1,1.38,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1285,923.8,16.8,27.0,6.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-1286,484.7,15.0,0.8,4.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1287,732.6,41.5,5.54,8.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1288,771.3,52.6,7.71,8.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1289,267.6,33.2,0.2,4.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1290,591.6,28.8,1.21,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1291,549.9,57.8,1.26,7.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1292,595.6,24.6,1.17,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1293,391.0,50.3,0.48,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1294,586.7,65.0,1.48,8.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1295,958.5,45.8,28.0,9.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-1296,298.7,51.2,0.2,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1297,658.2,16.5,3.34,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1298,310.2,23.3,0.2,3.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1299,301.6,27.0,0.2,4.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1300,741.3,53.6,6.28,8.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1301,888.7,52.4,19.93,9.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-1302,312.1,15.9,0.2,2.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1303,601.4,53.0,2.39,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1304,659.7,22.8,3.05,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1305,705.4,48.6,4.13,8.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1306,832.0,48.5,12.55,9.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-1307,543.4,31.9,0.77,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1308,378.2,61.8,0.67,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1309,670.6,59.4,3.22,9.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1310,262.3,52.3,0.2,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1311,931.6,24.8,28.0,7.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-1312,276.7,62.8,0.64,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1313,966.0,22.8,28.0,8.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-1314,426.3,47.1,0.62,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1315,668.0,30.8,3.46,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1316,523.3,22.9,1.69,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1317,472.3,33.9,1.13,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1318,589.3,18.5,1.72,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1319,323.9,53.7,0.7,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1320,824.1,27.5,11.54,7.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1321,396.5,45.8,0.2,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1322,382.0,22.9,0.88,4.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1323,869.6,36.1,17.35,8.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-1324,548.1,33.8,0.73,5.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1325,975.6,36.3,28.0,8.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-1326,943.1,39.2,28.0,9.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-1327,592.4,24.2,1.26,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1328,895.6,32.1,21.4,8.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-1329,359.5,39.5,0.91,5.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1330,259.7,38.7,0.2,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1331,502.2,54.8,0.67,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1332,416.3,31.5,1.18,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1333,594.8,31.4,2.61,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1334,834.7,45.7,12.65,8.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-1335,417.0,51.8,0.2,5.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1336,978.1,39.7,28.0,9.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-1337,903.7,34.3,22.56,8.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-1338,576.4,31.6,1.96,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1339,875.8,36.2,17.64,8.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-1340,655.4,43.4,2.66,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1341,257.6,54.1,0.2,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1342,582.5,57.7,0.97,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1343,469.9,42.9,0.38,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1344,769.1,20.2,7.37,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1345,964.2,59.8,28.0,10.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-1346,387.1,27.7,0.77,4.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1347,286.9,43.2,0.2,4.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1348,899.8,54.7,21.96,9.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-1349,409.8,19.7,0.2,4.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1350,356.6,51.3,0.2,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1351,666.2,48.3,3.28,7.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1352,302.9,43.6,0.43,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1353,641.2,55.5,2.75,8.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1354,784.3,44.1,8.2,7.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1355,643.8,21.7,2.07,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1356,882.2,54.3,18.97,9.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-1357,944.5,64.2,28.0,9.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-1358,618.3,38.8,2.48,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1359,866.3,43.0,16.64,7.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-1360,978.2,52.5,28.0,9.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-1361,329.1,16.7,0.49,3.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1362,722.9,25.8,4.16,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1363,765.8,27.9,6.74,7.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1364,339.5,35.6,0.53,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1365,960.2,16.8,28.0,7.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-1366,647.5,17.9,2.67,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1367,490.0,52.4,0.74,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1368,782.4,36.9,8.22,8.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1369,594.8,37.7,1.64,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1370,316.6,60.0,0.49,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1371,370.1,54.3,0.44,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1372,296.0,21.4,0.2,4.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1373,324.1,17.9,0.2,3.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1374,879.1,20.2,18.5,7.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-1375,886.4,50.4,19.47,9.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-1376,923.4,17.9,27.06,7.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-1377,369.6,21.8,0.2,3.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1378,497.9,24.3,0.27,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1379,684.4,38.7,3.74,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1380,593.1,31.8,1.62,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1381,517.8,48.7,1.25,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1382,909.7,44.4,24.2,7.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-1383,518.5,37.3,0.89,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1384,959.6,63.8,28.0,10.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-1385,773.0,58.8,7.56,9.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1386,565.3,27.1,0.82,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1387,318.6,43.8,0.2,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1388,693.9,36.6,3.2,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1389,521.3,20.7,1.15,4.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1390,390.5,23.3,0.2,2.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1391,692.8,51.9,3.94,8.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1392,353.1,64.1,0.41,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1393,700.4,60.9,4.3,9.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1394,749.8,17.6,5.71,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1395,679.6,47.4,3.07,8.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1396,422.8,19.8,1.23,4.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1397,411.8,60.8,0.23,6.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1398,355.9,51.9,0.2,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1399,778.9,25.4,8.49,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1400,477.1,17.5,0.58,4.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1401,461.9,26.2,0.2,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1402,952.4,16.3,28.0,6.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-1403,480.9,52.8,0.84,6.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1404,330.1,15.9,0.21,2.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1405,450.5,29.4,0.32,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1406,858.5,24.4,15.43,7.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-1407,348.5,36.0,0.2,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1408,296.3,34.8,0.24,4.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1409,409.4,18.8,0.32,3.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1410,455.4,61.4,0.2,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1411,792.8,63.9,8.52,9.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1412,923.1,24.6,26.93,7.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-1413,378.2,41.6,0.27,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1414,282.3,28.3,0.34,3.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1415,846.9,37.9,13.78,6.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-1416,540.0,58.4,1.37,8.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1417,255.8,19.9,0.2,2.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1418,472.1,56.2,1.02,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1419,828.2,39.7,11.59,7.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1420,537.3,53.0,0.2,7.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1421,627.2,57.5,2.41,8.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1422,353.9,63.2,0.2,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1423,907.8,33.3,22.73,8.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-1424,267.9,33.2,0.35,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1425,312.6,61.9,0.2,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1426,918.2,21.1,26.48,6.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-1427,412.1,56.2,0.27,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1428,380.1,50.7,0.2,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1429,257.1,24.8,0.2,3.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1430,680.0,53.3,3.92,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1431,663.1,50.9,2.83,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1432,802.9,49.2,9.71,7.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1433,323.6,43.3,0.55,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1434,374.7,58.0,0.2,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1435,597.8,57.2,2.33,8.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1436,361.1,39.4,0.2,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1437,418.8,40.2,0.42,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1438,340.8,35.0,0.44,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1439,792.0,33.2,8.9,7.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1440,451.3,18.2,0.2,4.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1441,259.5,38.3,0.2,3.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1442,260.0,39.5,0.62,3.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1443,298.5,22.6,0.2,2.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1444,829.2,44.5,12.34,8.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-1445,608.9,41.9,1.98,6.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1446,880.5,57.5,18.63,9.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-1447,894.0,49.1,20.61,9.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-1448,791.2,28.4,8.46,7.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1449,909.5,40.2,23.8,7.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-1450,300.4,21.1,0.35,3.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1451,595.3,56.3,1.89,8.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1452,293.0,46.1,0.3,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1453,801.2,34.4,9.14,7.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1454,752.8,63.3,6.38,9.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1455,365.5,21.2,0.2,3.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1456,617.4,29.6,2.23,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1457,370.8,48.1,0.2,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1458,398.3,16.9,0.47,4.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1459,579.9,63.7,2.53,7.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1460,659.6,48.7,3.55,7.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1461,419.2,19.6,1.29,3.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1462,605.7,33.6,2.37,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1463,754.6,21.9,6.56,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1464,798.7,55.3,9.74,9.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1465,306.4,41.4,0.2,4.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1466,830.2,60.2,12.82,9.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-1467,612.6,37.7,1.4,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1468,680.3,51.4,3.13,8.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1469,294.5,29.8,0.2,3.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1470,615.7,44.9,1.51,8.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1471,627.9,53.4,2.12,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1472,881.7,30.7,18.95,8.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-1473,960.2,15.0,28.0,7.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-1474,557.6,24.7,1.21,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1475,316.7,41.0,0.25,4.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1476,423.0,29.0,0.2,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1477,739.7,28.3,5.12,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1478,436.0,42.7,0.22,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1479,957.4,40.1,28.0,7.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-1480,598.6,57.5,1.57,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1481,698.2,56.5,4.11,8.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1482,465.8,43.8,0.68,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1483,871.4,43.4,17.01,8.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-1484,357.3,53.7,0.28,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1485,329.6,42.4,0.29,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1486,910.0,31.4,23.81,7.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-1487,693.8,46.0,2.93,8.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1488,254.4,55.8,0.7,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1489,839.1,20.1,13.96,6.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-1490,964.3,56.1,28.0,9.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-1491,560.7,40.0,1.59,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1492,838.5,63.6,13.1,9.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-1493,294.3,50.1,0.23,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1494,654.6,34.2,2.67,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1495,960.2,51.0,28.0,9.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-1496,972.2,24.4,28.0,7.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-1497,971.0,41.5,28.0,8.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-1498,352.8,37.7,0.29,4.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1499,962.3,20.0,28.0,7.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-1500,527.7,31.7,1.62,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1501,659.4,20.9,2.98,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1502,745.6,29.7,6.27,6.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1503,451.6,28.1,0.73,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1504,757.1,36.2,7.14,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1505,819.8,57.8,11.59,7.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1506,584.7,38.1,1.62,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1507,257.2,53.2,0.22,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1508,531.0,57.5,1.24,8.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1509,505.8,22.6,0.56,4.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1510,432.0,47.9,0.27,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1511,436.3,46.1,0.23,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1512,257.6,63.6,0.29,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1513,273.8,39.7,0.2,4.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1514,265.4,27.4,0.2,3.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1515,505.6,38.3,1.39,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1516,640.8,19.6,2.53,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1517,291.0,49.9,0.2,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1518,635.1,53.4,2.92,7.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1519,535.7,26.6,1.16,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1520,391.3,48.8,0.2,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
