IMU_Sample_ID,Motorcycle_Lean_Angle_deg,Throttle_Opening_pct,IMU_Pitch_Wheelie_deg,Rear_Wheel_Slip_Ratio_pct,Slide_Control_State
DUCATI-GP-1276,21.4,65.3,2.0,3.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1277,32.8,57.2,3.2,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1278,33.0,41.7,2.1,4.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1279,53.9,99.4,7.5,16.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1280,33.2,37.0,2.3,3.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1281,49.3,69.0,-0.1,9.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1282,28.5,49.0,0.9,2.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1283,50.4,34.5,0.5,6.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1284,59.9,78.9,3.6,12.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1285,52.4,83.8,2.6,12.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1286,22.5,83.0,5.9,3.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1287,63.0,49.2,3.4,6.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1288,38.8,79.5,2.5,7.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1289,15.9,93.8,3.1,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1290,21.4,42.9,5.4,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1291,52.9,87.2,2.7,12.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1292,51.1,43.5,-2.6,5.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1293,48.9,89.9,0.8,11.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1294,50.5,80.0,0.4,9.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1295,53.4,57.9,3.7,9.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1296,29.9,87.1,-0.7,5.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1297,31.5,46.9,1.8,2.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1298,60.4,71.3,1.1,12.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1299,29.9,67.9,0.8,3.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1300,15.7,28.4,2.1,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1301,47.7,34.1,2.4,6.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1302,35.9,34.6,1.7,2.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1303,19.1,97.6,2.6,6.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1304,19.1,29.0,2.1,2.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1305,40.0,81.5,2.3,8.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1306,46.9,82.1,1.6,9.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1307,42.4,51.8,1.2,6.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1308,50.0,98.7,3.0,13.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1309,24.4,30.8,2.0,2.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1310,37.4,30.4,5.2,3.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1311,29.1,84.4,3.7,7.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1312,50.3,46.4,2.5,6.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1313,28.5,84.6,1.7,7.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1314,29.0,20.9,0.0,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1315,36.1,61.5,-0.4,4.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1316,30.6,29.0,1.8,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1317,40.9,64.3,3.7,6.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1318,26.4,30.4,5.2,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1319,43.4,51.7,0.2,4.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1320,25.5,75.2,2.7,3.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1321,37.4,27.6,3.7,2.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1322,46.6,50.6,1.9,5.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1323,34.7,70.9,1.5,3.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1324,51.0,80.4,3.6,10.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1325,55.6,33.3,4.3,5.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1326,47.1,36.9,0.9,3.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1327,32.0,71.5,-1.6,6.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1328,54.2,33.9,1.7,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1329,59.3,40.5,0.8,8.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1330,50.0,32.5,3.6,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1331,16.2,56.3,2.3,5.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1332,57.5,57.7,2.9,9.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1333,35.6,67.9,2.4,6.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1334,44.3,54.1,1.2,6.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1335,23.7,66.7,3.3,5.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1336,20.0,75.1,0.8,2.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1337,22.0,33.9,1.1,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1338,52.5,43.4,-0.4,2.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1339,62.3,50.6,-0.4,7.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1340,55.7,33.4,1.9,6.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1341,33.5,86.5,3.1,7.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1342,52.4,23.1,0.6,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1343,60.5,23.9,0.1,6.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1344,61.2,21.5,2.8,5.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1345,47.3,51.0,0.5,8.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1346,17.8,34.4,1.5,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1347,42.5,51.5,4.5,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1348,25.6,37.8,0.9,3.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1349,21.3,51.3,2.0,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1350,31.3,98.6,3.2,9.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1351,28.7,95.6,4.3,6.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1352,24.5,46.1,0.5,2.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1353,19.7,24.1,2.1,2.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1354,17.5,25.6,3.4,2.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1355,23.2,83.9,4.6,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1356,34.8,74.7,1.3,7.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1357,63.7,29.8,3.6,4.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1358,46.9,89.5,3.2,12.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1359,25.1,30.7,3.8,3.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1360,37.1,94.0,1.0,8.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1361,64.0,82.5,2.3,15.7,Highside Risk / Instant Torque Cut
DUCATI-GP-1362,24.5,64.2,2.5,4.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1363,55.3,45.1,3.3,6.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1364,44.4,62.7,1.9,8.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1365,57.0,73.7,2.7,10.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1366,43.3,80.0,1.8,8.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1367,52.2,91.1,2.7,12.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1368,23.0,27.2,5.3,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1369,39.2,32.8,0.4,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1370,20.5,76.9,0.8,4.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1371,21.4,50.1,1.5,3.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1372,50.3,37.8,2.4,7.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1373,48.1,87.2,3.7,9.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1374,29.9,63.6,3.1,5.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1375,37.7,46.5,4.5,5.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1376,23.2,76.1,2.9,4.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1377,49.8,21.0,2.2,4.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1378,51.0,44.0,-0.2,6.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1379,30.8,24.7,1.6,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1380,46.5,83.1,1.3,12.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1381,37.1,64.1,7.9,6.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1382,47.9,56.4,2.5,6.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1383,53.5,97.7,2.5,15.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1384,47.9,27.6,1.5,3.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1385,18.9,21.9,2.3,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1386,51.1,20.5,3.4,5.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1387,53.0,85.3,3.7,12.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1388,21.5,98.6,4.0,5.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1389,49.0,53.3,3.0,5.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1390,37.5,28.0,3.0,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1391,54.3,67.4,0.2,10.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1392,40.9,33.5,5.4,2.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1393,21.6,55.5,2.8,3.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1394,58.9,32.7,4.1,4.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1395,39.8,95.7,3.9,9.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1396,48.3,86.4,0.0,11.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1397,35.7,40.3,4.5,5.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1398,15.5,45.4,2.5,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1399,52.3,87.4,1.5,11.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1400,62.6,66.1,4.6,13.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1401,50.8,94.4,0.1,11.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1402,29.5,66.2,4.5,5.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1403,25.6,73.1,1.0,6.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1404,34.4,36.7,3.2,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1405,33.6,96.0,0.3,8.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1406,58.6,66.5,2.1,8.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1407,18.6,90.4,2.5,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1408,63.5,52.6,3.9,8.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1409,27.6,52.0,-0.5,3.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1410,43.2,75.1,4.0,9.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1411,41.3,43.7,1.3,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1412,21.3,20.7,5.9,2.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1413,21.3,55.6,1.2,3.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1414,51.7,64.1,0.6,7.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1415,39.4,45.8,0.7,4.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1416,31.8,71.6,1.7,4.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1417,48.9,91.2,5.4,14.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1418,61.6,20.8,2.3,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1419,31.4,96.6,3.2,8.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1420,16.4,46.9,3.3,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1421,36.6,85.6,0.7,7.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1422,49.1,72.8,5.6,8.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1423,52.2,46.0,4.9,5.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1424,28.5,89.4,-0.4,9.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1425,15.6,77.2,1.7,2.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1426,36.0,25.0,7.0,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1427,55.9,86.0,4.6,13.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1428,47.3,87.5,1.5,10.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1429,26.0,41.8,4.6,3.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1430,31.1,51.2,4.5,4.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1431,63.6,30.5,4.2,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1432,38.4,90.4,2.2,10.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1433,61.1,69.4,6.7,12.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1434,19.6,32.8,3.2,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1435,54.8,91.4,2.5,13.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1436,44.7,49.4,3.6,5.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1437,46.3,96.7,2.3,11.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1438,62.8,86.0,4.5,12.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1439,43.8,90.0,3.9,11.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1440,52.7,55.9,1.9,9.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1441,51.6,62.3,3.3,8.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1442,49.2,36.1,0.9,4.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1443,43.0,66.6,-0.0,7.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1444,55.8,25.2,5.3,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1445,24.5,48.2,2.3,2.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1446,60.6,69.4,0.8,12.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1447,15.4,58.9,1.8,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1448,47.3,94.9,3.3,12.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1449,49.0,59.0,3.3,9.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1450,38.5,74.4,2.6,9.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1451,35.2,50.8,5.3,5.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1452,22.7,83.3,4.4,3.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1453,37.6,81.3,0.1,9.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1454,62.6,88.1,2.1,15.7,Highside Risk / Instant Torque Cut
DUCATI-GP-1455,46.4,89.5,4.0,11.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1456,50.0,84.6,2.0,11.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1457,45.7,49.1,1.6,6.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1458,20.4,97.7,4.1,5.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1459,55.9,68.3,1.3,9.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1460,56.6,99.4,3.3,16.4,Highside Risk / Instant Torque Cut
DUCATI-GP-1461,23.3,68.5,3.8,3.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1462,20.1,71.8,4.7,4.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1463,46.4,70.2,1.8,8.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1464,55.6,80.0,1.9,14.3,Highside Risk / Instant Torque Cut
DUCATI-GP-1465,25.6,33.9,4.6,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1466,31.0,90.3,4.4,8.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1467,55.2,76.1,1.4,12.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1468,29.3,94.1,5.6,8.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1469,27.8,78.2,4.3,6.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1470,62.9,93.6,4.3,17.7,Highside Risk / Instant Torque Cut
DUCATI-GP-1471,41.5,67.6,1.7,8.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1472,51.9,24.4,2.1,3.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1473,50.9,76.7,3.8,9.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1474,32.3,49.1,3.5,3.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1475,43.6,55.5,0.7,4.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1476,24.8,65.3,0.5,6.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1477,62.0,98.4,1.2,15.2,Highside Risk / Instant Torque Cut
DUCATI-GP-1478,40.4,82.8,4.5,9.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1479,38.7,79.9,0.3,9.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1480,62.3,96.7,3.3,16.9,Highside Risk / Instant Torque Cut
DUCATI-GP-1481,26.9,78.5,3.2,7.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1482,35.9,58.9,0.8,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1483,32.9,98.8,0.8,8.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1484,58.5,56.0,4.0,9.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1485,16.1,50.7,-0.3,2.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1486,35.8,36.2,2.0,3.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1487,45.9,70.8,-0.4,9.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1488,19.8,84.0,7.0,3.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1489,54.1,76.0,4.9,11.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1490,49.7,27.2,1.7,2.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1491,15.6,58.2,2.1,2.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1492,16.3,48.4,0.9,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1493,39.5,28.1,3.5,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1494,60.4,99.7,1.2,15.5,Highside Risk / Instant Torque Cut
DUCATI-GP-1495,25.2,58.0,3.4,4.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1496,35.5,84.9,4.0,7.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1497,39.2,28.2,2.0,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1498,60.7,24.6,0.6,5.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1499,61.1,64.2,0.5,12.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1500,41.0,65.7,1.4,6.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1501,51.0,70.1,5.1,9.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1502,46.9,86.1,0.5,10.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1503,51.3,46.9,1.0,6.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1504,35.7,21.5,3.3,2.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1505,51.7,31.9,2.1,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1506,43.1,28.8,4.6,3.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1507,49.1,21.3,1.8,2.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1508,51.4,76.0,5.7,11.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1509,59.6,46.0,4.5,7.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1510,35.6,46.2,3.9,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1511,24.5,50.9,1.5,2.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1512,48.7,77.0,0.1,13.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1513,21.3,43.7,1.6,3.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1514,41.5,71.5,3.1,8.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1515,32.0,43.3,4.0,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1516,47.3,65.7,1.4,8.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1517,32.9,64.9,0.8,7.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1518,15.3,81.0,1.5,5.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1519,40.5,67.3,0.9,6.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1520,58.8,97.1,-1.0,13.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1521,15.9,53.9,0.4,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1522,48.7,72.1,2.9,11.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1523,63.7,36.9,4.1,5.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1524,31.7,92.6,3.6,8.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1525,63.5,92.3,5.8,17.1,Highside Risk / Instant Torque Cut
DUCATI-GP-1526,39.9,94.1,1.5,10.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1527,30.4,84.6,3.4,5.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1528,54.6,80.5,3.5,12.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1529,27.4,91.8,2.2,6.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1530,46.9,90.6,3.0,11.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1531,30.3,40.5,2.3,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1532,58.6,24.3,1.6,4.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1533,43.5,66.2,3.4,8.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1534,16.4,27.5,3.0,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1535,27.1,89.0,1.3,6.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1536,42.0,76.9,3.3,7.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1537,52.5,41.5,4.5,5.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1538,45.2,44.2,-1.6,4.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1539,34.1,57.2,0.5,7.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1540,58.3,50.1,-1.2,6.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1541,18.8,75.9,3.1,3.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1542,55.5,70.6,1.9,12.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1543,49.5,32.6,1.5,4.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1544,46.7,31.0,2.4,3.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1545,37.0,87.4,3.6,7.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1546,46.8,45.9,1.6,3.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1547,38.2,89.6,5.9,8.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1548,62.4,50.2,0.6,8.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1549,29.1,99.0,2.9,6.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1550,15.9,61.1,3.2,2.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1551,51.4,69.5,2.2,9.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1552,24.8,57.3,1.1,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1553,19.6,82.4,2.5,3.4,Ducati Slide Control (DSC) Optimal Drift
