Lighting_Frame_ID,Active_Micro_Pixels,LED_Junction_Temp_C,High_Beam_Range_Lux,Oncoming_Driver_Glare_Lux,Matrix_Quality_State
MARELLI-LED-1278,591664,88.1,145.7,0.63,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1279,1162699,109.5,109.4,0.27,Thermal Derate / Pixel Mask Active
MARELLI-LED-1280,1004712,97.2,127.6,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1281,958350,101.2,125.3,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1282,1017127,94.7,136.5,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1283,1141041,95.2,129.9,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1284,541123,82.9,162.0,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1285,857521,88.8,148.5,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1286,1182062,95.5,136.0,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1287,972826,96.9,133.5,0.25,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1288,518804,82.6,157.4,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1289,713251,85.4,149.0,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1290,1172241,102.4,114.9,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1291,1260727,106.6,115.8,0.11,Thermal Derate / Pixel Mask Active
MARELLI-LED-1292,728363,76.2,169.3,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1293,1036540,92.0,147.0,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1294,1196567,101.8,124.3,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1295,428291,78.9,158.2,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1296,406336,77.1,164.2,0.22,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1297,627799,87.5,148.0,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1298,996415,92.2,144.9,0.42,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1299,755992,89.8,140.8,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1300,928803,98.8,124.7,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1301,955703,90.3,149.8,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1302,1199559,108.5,105.2,0.32,Thermal Derate / Pixel Mask Active
MARELLI-LED-1303,1282288,112.7,104.1,0.27,Thermal Derate / Pixel Mask Active
MARELLI-LED-1304,1032541,90.4,144.3,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1305,518504,76.4,165.6,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1306,1219498,102.3,111.8,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1307,1035154,88.9,142.1,0.59,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1308,947588,90.9,140.2,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1309,488571,74.0,168.6,0.25,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1310,814020,82.9,158.3,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1311,558423,71.4,175.2,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1312,766705,95.2,131.0,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1313,897353,96.2,128.5,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1314,1017527,93.7,130.5,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1315,1125122,105.0,117.6,0.14,Thermal Derate / Pixel Mask Active
MARELLI-LED-1316,810775,91.0,141.4,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1317,555454,69.5,178.3,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1318,677692,84.6,160.2,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1319,402455,71.5,174.2,0.51,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1320,749133,91.5,139.7,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1321,813472,87.8,146.2,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1322,538956,82.8,158.2,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1323,493433,67.7,179.1,0.32,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1324,933214,96.7,129.0,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1325,426034,80.3,163.8,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1326,525563,81.2,160.1,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1327,910498,98.1,125.7,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1328,901140,83.6,157.3,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1329,1110995,95.7,135.7,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1330,789970,90.1,153.0,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1331,794621,84.9,150.4,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1332,643323,76.6,163.7,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1333,537715,78.2,162.2,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1334,686113,78.8,165.6,0.23,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1335,667495,91.0,143.7,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1336,717798,91.5,142.0,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1337,766615,85.7,149.0,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1338,600148,84.8,154.1,0.5,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1339,1283549,115.7,100.0,0.07,Thermal Derate / Pixel Mask Active
MARELLI-LED-1340,525127,75.2,171.6,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1341,471818,67.2,188.1,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1342,960814,88.4,146.0,0.37,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1343,1126853,97.5,129.5,0.22,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1344,1005128,93.8,137.5,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1345,676162,79.1,160.3,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1346,1167673,100.0,128.7,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1347,1047370,91.4,145.9,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1348,758768,90.2,144.4,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1349,920692,101.4,128.5,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1350,1181454,107.4,114.7,0.3,Thermal Derate / Pixel Mask Active
MARELLI-LED-1351,579181,75.7,170.3,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1352,1289723,116.9,97.6,0.04,Thermal Derate / Pixel Mask Active
MARELLI-LED-1353,1102980,99.7,123.1,0.23,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1354,909390,85.2,152.4,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1355,544171,84.4,155.2,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1356,1004094,105.4,119.3,0.13,Thermal Derate / Pixel Mask Active
MARELLI-LED-1357,1186731,100.7,123.7,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1358,1077876,104.5,118.4,0.44,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1359,1216339,112.8,100.0,0.09,Thermal Derate / Pixel Mask Active
MARELLI-LED-1360,1131955,93.7,136.9,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1361,445447,79.1,168.7,0.27,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1362,565266,74.7,169.0,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1363,1129713,98.3,129.1,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1364,790156,90.4,138.4,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1365,704977,83.6,158.5,0.35,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1366,1298316,109.0,106.9,0.02,Thermal Derate / Pixel Mask Active
MARELLI-LED-1367,927879,97.8,131.3,0.46,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1368,455119,76.6,167.7,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1369,541191,82.2,163.2,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1370,441016,67.3,184.1,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1371,691827,81.6,161.3,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1372,494514,69.1,180.2,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1373,837934,92.4,138.6,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1374,865989,93.2,134.7,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1375,1047046,94.4,133.2,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1376,512266,83.5,151.0,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1377,1269149,108.8,116.1,0.58,Thermal Derate / Pixel Mask Active
MARELLI-LED-1378,650827,80.3,158.7,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1379,981630,96.2,132.7,0.44,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1380,773724,88.9,146.3,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1381,1202251,103.1,111.6,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1382,1117904,98.9,129.1,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1383,710999,86.3,157.9,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1384,1091756,96.0,130.5,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1385,598655,80.2,165.9,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1386,1175009,96.2,130.6,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1387,535140,81.3,163.3,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1388,701152,81.8,157.9,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1389,814193,94.3,136.5,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1390,734977,88.7,144.7,0.25,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1391,475647,72.3,178.3,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1392,1293390,111.6,110.7,0.15,Thermal Derate / Pixel Mask Active
MARELLI-LED-1393,1098913,93.6,146.4,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1394,1235734,104.0,121.9,0.24,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1395,596343,81.2,162.7,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1396,629739,77.8,169.3,0.36,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1397,584064,86.1,159.2,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1398,1273413,100.2,123.2,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1399,848736,89.7,155.4,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1400,844400,94.7,128.6,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1401,788147,88.9,144.9,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1402,606862,81.6,163.4,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1403,598198,81.6,162.8,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1404,445920,64.6,188.6,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1405,566895,71.5,175.4,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1406,1121920,102.7,126.2,0.4,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1407,619226,78.8,160.0,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1408,777433,87.5,145.2,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1409,1224797,101.7,120.3,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1410,1029894,105.9,116.1,0.17,Thermal Derate / Pixel Mask Active
MARELLI-LED-1411,942301,97.6,130.1,0.24,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1412,712634,73.7,168.2,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1413,554779,70.7,182.3,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1414,457272,72.3,182.8,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1415,1058754,98.5,126.2,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1416,1271528,105.0,123.2,0.05,Thermal Derate / Pixel Mask Active
MARELLI-LED-1417,1065703,88.9,148.0,0.32,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1418,1015410,87.6,149.8,0.22,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1419,913111,93.6,138.0,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1420,800869,95.2,135.6,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1421,843908,82.5,160.1,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1422,568846,82.4,154.7,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1423,560666,78.3,175.0,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1424,854779,86.6,156.7,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1425,440310,79.2,162.7,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1426,957262,92.6,139.3,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1427,883714,91.1,142.9,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1428,1026576,88.9,141.8,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1429,1129443,98.4,130.2,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1430,526521,71.8,172.2,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1431,835330,92.3,140.6,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1432,1117437,100.6,123.5,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1433,1020062,105.7,120.4,0.03,Thermal Derate / Pixel Mask Active
MARELLI-LED-1434,978342,87.8,154.7,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1435,1031288,97.1,132.8,0.25,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1436,676077,84.1,158.8,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1437,865541,92.9,144.7,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1438,1013052,96.2,136.2,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1439,986913,102.4,126.7,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1440,1027994,101.9,121.7,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1441,498328,82.6,157.9,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1442,1121033,94.2,128.2,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1443,635420,82.0,155.0,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1444,985319,92.6,142.0,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1445,894866,92.2,134.6,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1446,437114,66.6,184.8,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1447,1296456,107.5,115.7,0.23,Thermal Derate / Pixel Mask Active
MARELLI-LED-1448,817994,87.9,147.6,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1449,752330,95.3,133.3,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1450,808943,86.0,150.5,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1451,783087,89.6,148.4,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1452,748639,86.4,150.9,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1453,876327,100.1,129.3,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1454,418825,82.2,155.3,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1455,1050344,99.0,122.3,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1456,427971,72.3,172.2,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1457,1163575,105.4,108.9,0.1,Thermal Derate / Pixel Mask Active
MARELLI-LED-1458,614891,76.8,155.5,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1459,669405,73.5,170.1,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1460,865109,93.9,136.2,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1461,1024847,91.8,134.2,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1462,1233230,109.1,111.1,0.06,Thermal Derate / Pixel Mask Active
MARELLI-LED-1463,850067,81.2,159.9,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1464,740141,93.2,134.8,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1465,761313,88.3,150.7,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1466,752551,79.5,169.3,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1467,567706,78.9,163.6,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1468,649955,78.2,174.3,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1469,1046509,102.1,123.7,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1470,1139414,105.5,124.4,0.03,Thermal Derate / Pixel Mask Active
MARELLI-LED-1471,789794,86.8,145.1,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1472,816137,83.0,152.2,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1473,1077708,90.4,147.5,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1474,1002140,89.6,143.8,0.4,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1475,744969,89.1,141.2,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1476,1264089,98.7,125.7,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1477,630659,79.4,155.6,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1478,462590,65.2,194.7,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1479,572565,71.2,181.4,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1480,429172,65.3,184.9,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1481,557890,72.9,174.1,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1482,584747,91.8,139.9,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1483,730791,86.4,146.5,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1484,597998,83.2,152.5,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1485,1222812,112.1,102.1,0.28,Thermal Derate / Pixel Mask Active
MARELLI-LED-1486,406061,70.9,183.3,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1487,586033,81.8,155.5,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1488,1162968,97.6,126.3,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1489,1055002,93.0,136.9,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1490,1136920,94.0,133.2,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1491,617218,82.7,156.8,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1492,1282559,105.0,116.0,0.01,Thermal Derate / Pixel Mask Active
MARELLI-LED-1493,706972,85.0,152.5,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1494,697819,84.8,154.9,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1495,674497,81.5,168.0,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1496,643394,82.4,161.2,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1497,419319,79.6,165.0,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1498,956037,99.7,124.6,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1499,468217,70.5,177.1,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1500,1022928,94.3,136.3,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1501,769336,81.9,163.9,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1502,571659,77.9,173.9,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1503,1235468,111.0,109.5,0.34,Thermal Derate / Pixel Mask Active
MARELLI-LED-1504,779501,84.5,155.7,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1505,1230598,105.1,112.8,0.19,Thermal Derate / Pixel Mask Active
MARELLI-LED-1506,1275837,112.3,103.0,0.02,Thermal Derate / Pixel Mask Active
MARELLI-LED-1507,784838,81.1,167.1,0.22,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1508,781968,79.0,162.8,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1509,1080750,104.4,123.5,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1510,1264833,99.3,128.7,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1511,1132998,106.6,120.5,0.15,Thermal Derate / Pixel Mask Active
MARELLI-LED-1512,580934,84.2,150.9,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1513,1145628,98.2,132.9,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1514,881740,89.7,147.6,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1515,1063408,101.6,128.2,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1516,481812,84.6,159.6,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1517,450380,80.8,158.4,0.26,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1518,735089,85.7,156.2,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1519,779934,88.4,145.7,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1520,1089543,97.5,129.3,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1521,877446,88.2,151.6,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1522,883882,85.6,148.9,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1523,716622,80.3,155.9,0.27,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1524,554349,75.5,167.6,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1525,566858,82.8,149.9,0.35,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1526,899481,85.4,155.1,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1527,687918,86.5,145.8,0.24,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1528,554116,81.0,157.8,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1529,799013,82.6,149.9,0.38,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1530,981089,98.4,123.5,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1531,487316,86.3,151.3,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1532,1019373,102.3,128.9,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1533,448748,74.5,174.9,0.25,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1534,582501,88.5,146.4,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1535,1262149,96.6,124.1,0.23,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1536,740496,91.1,147.6,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1537,705433,90.0,145.0,0.46,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1538,868322,81.6,149.6,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1539,738245,80.5,158.0,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1540,693138,77.4,177.8,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1541,935995,84.5,150.9,0.51,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1542,1244765,101.0,119.2,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1543,435522,82.9,153.3,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1544,793148,89.3,144.1,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1545,1286442,109.7,106.4,0.09,Thermal Derate / Pixel Mask Active
MARELLI-LED-1546,445493,78.9,168.4,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1547,1241721,102.1,124.1,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1548,723540,91.1,139.1,0.25,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1549,495482,85.0,156.0,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1550,698436,87.9,152.6,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1551,1167671,95.6,130.0,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1552,1026999,102.3,124.4,0.24,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1553,963377,89.6,147.0,0.23,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1554,1293922,111.6,102.3,0.04,Thermal Derate / Pixel Mask Active
MARELLI-LED-1555,1208594,102.0,122.2,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1556,1219254,107.9,111.9,0.17,Thermal Derate / Pixel Mask Active
