Regera_Telemetry_ID,Vehicle_Speed_kmh,Engine_Speed_RPM,HydraCoup_Slip_pct,Freevalve_Intake_Lift_mm,Powertrain_Mode
KOENIG-KDD-1296,198.9,4382,0.0,6.89,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1297,138.3,2785,0.0,5.6,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1298,308.3,6419,0.0,9.66,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1299,190.4,3908,0.0,7.02,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1300,103.3,2211,26.4,4.22,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1301,357.5,7337,0.0,10.59,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1302,278.1,5599,0.0,9.12,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1303,159.1,3160,0.0,6.2,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1304,219.3,4286,0.0,6.58,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1305,155.1,3086,0.0,6.08,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1306,276.9,5859,0.0,8.88,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1307,88.0,1594,45.8,4.02,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1308,88.4,1753,46.1,4.16,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1309,256.0,5116,0.0,8.27,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1310,211.5,4179,0.0,6.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1311,38.0,800,79.4,2.26,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1312,379.6,7505,0.0,10.5,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1313,393.3,8000,0.0,11.46,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1314,401.2,8372,0.0,11.61,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1315,243.0,5112,0.0,7.74,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1316,182.9,3863,0.0,6.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1317,52.0,1151,75.3,3.76,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1318,258.5,5300,0.0,7.7,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1319,52.1,1000,74.1,3.78,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1320,175.7,3521,0.0,6.35,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1321,288.0,5828,0.0,8.76,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1322,221.0,4470,0.0,6.83,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1323,357.1,7329,0.0,11.31,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1324,104.3,2184,27.6,4.7,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1325,297.7,6124,0.0,8.93,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1326,394.9,8260,0.0,11.92,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1327,194.0,3953,0.0,6.92,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1328,65.5,1235,64.7,3.53,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1329,120.1,2470,4.8,4.91,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1330,60.2,1273,68.7,3.66,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1331,269.6,5461,0.0,9.41,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1332,390.6,7947,0.0,11.98,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1333,116.0,2512,18.0,4.57,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1334,220.5,4739,0.0,7.79,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1335,385.2,7820,0.0,11.53,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1336,61.5,1526,71.9,3.27,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1337,333.5,6759,0.0,10.02,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1338,138.9,2767,0.0,4.96,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1339,280.0,5568,0.0,8.46,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1340,64.6,1258,59.5,3.57,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1341,381.5,8165,0.0,11.06,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1342,297.1,6012,0.0,9.43,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1343,330.0,6590,0.0,10.54,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1344,299.9,6041,0.0,8.84,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1345,75.9,1485,53.6,4.15,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1346,316.7,6591,0.0,9.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1347,353.3,7425,0.0,11.17,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1348,107.1,2290,27.5,4.62,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1349,86.0,1644,44.3,3.7,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1350,262.3,5236,0.0,8.4,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1351,212.1,4352,0.0,7.02,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1352,374.9,7579,0.0,11.07,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1353,50.2,968,74.6,3.29,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1354,92.7,1808,38.4,3.62,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1355,106.8,2008,22.8,3.51,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1356,198.8,3959,0.0,6.89,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1357,394.4,8089,0.0,10.56,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1358,159.8,3459,0.0,5.8,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1359,117.0,2385,11.9,4.95,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1360,69.8,1580,58.7,4.27,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1361,387.7,8006,0.0,11.75,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1362,146.4,2777,0.0,3.9,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1363,86.3,2107,42.6,4.79,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1364,272.9,5634,0.0,8.45,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1365,352.2,7221,0.0,10.5,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1366,202.8,4462,0.0,7.36,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1367,146.2,3028,0.0,5.42,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1368,261.0,5596,0.0,9.11,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1369,312.9,6330,0.0,9.3,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1370,49.3,832,79.9,2.57,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1371,310.9,6369,0.0,9.3,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1372,303.1,6313,0.0,8.86,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1373,372.7,7662,0.0,11.08,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1374,97.5,2173,32.4,4.45,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1375,384.3,7860,0.0,10.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1376,263.9,5293,0.0,8.12,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1377,66.7,1421,60.4,4.21,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1378,149.6,3309,0.0,6.34,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1379,220.3,4503,0.0,7.17,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1380,361.7,7323,0.0,10.0,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1381,376.8,7647,0.0,11.06,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1382,116.7,2364,7.2,4.44,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1383,397.3,7848,0.0,11.07,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1384,311.8,6292,0.0,9.71,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1385,162.1,3302,0.0,5.16,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1386,89.2,1799,35.4,4.38,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1387,63.8,1077,65.6,3.33,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1388,113.6,2464,15.7,4.77,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1389,95.3,1849,36.4,3.85,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1390,195.3,4167,0.0,6.58,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1391,365.9,7686,0.0,11.56,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1392,115.7,2567,10.4,5.07,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1393,303.8,6326,0.0,9.41,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1394,347.8,7013,0.0,10.29,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1395,201.5,4089,0.0,7.0,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1396,308.2,5940,0.0,9.32,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1397,275.3,5795,0.0,8.85,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1398,213.9,4346,0.0,7.44,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1399,407.4,8174,0.0,10.63,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1400,150.7,3167,0.0,6.01,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1401,310.6,6423,0.0,9.93,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1402,215.3,4291,0.0,7.09,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1403,245.9,4886,0.0,8.33,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1404,285.9,5945,0.0,8.4,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1405,380.1,7938,0.0,11.96,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1406,251.5,5283,0.0,7.61,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1407,148.1,3023,0.0,6.02,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1408,280.4,5808,0.0,8.1,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1409,147.0,2690,0.0,4.38,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1410,380.0,7743,0.0,10.57,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1411,274.1,5743,0.0,8.21,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1412,338.8,7060,0.0,11.09,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1413,323.2,6639,0.0,9.7,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1414,143.1,3073,0.0,5.82,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1415,156.1,3126,0.0,6.06,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1416,166.2,3424,0.0,5.61,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1417,366.5,7643,0.0,11.61,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1418,377.8,7788,0.0,10.95,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1419,69.2,1281,60.7,2.84,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1420,335.3,6746,0.0,10.19,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1421,88.2,1736,44.9,4.37,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1422,258.6,5167,0.0,7.79,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1423,159.7,3380,0.0,5.3,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1424,282.6,5898,0.0,8.98,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1425,353.3,7317,0.0,10.38,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1426,80.8,1864,49.9,3.94,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1427,93.2,1935,37.1,4.14,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1428,242.4,5051,0.0,7.86,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1429,194.6,4079,0.0,7.15,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1430,373.5,7712,0.0,10.95,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1431,121.2,2497,3.7,4.65,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1432,122.7,2563,4.5,4.71,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1433,126.7,2784,2.4,5.15,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1434,162.4,3337,0.0,5.79,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1435,373.2,7961,0.0,11.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1436,165.9,3342,0.0,5.54,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1437,65.3,1124,61.0,3.87,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1438,289.6,6012,0.0,9.83,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1439,151.7,2967,0.0,5.0,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1440,36.7,800,81.6,3.31,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1441,229.0,4867,0.0,8.43,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1442,146.6,2944,0.0,4.68,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1443,53.0,1032,77.0,3.12,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1444,363.7,7191,0.0,10.18,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1445,326.4,6855,0.0,10.13,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1446,356.2,7435,0.0,10.11,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1447,142.1,2765,0.0,4.87,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1448,395.1,8072,0.0,11.3,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1449,282.6,5566,0.0,8.56,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1450,96.8,1864,33.6,4.15,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1451,293.7,5985,0.0,8.89,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1452,130.3,2605,0.0,4.89,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1453,148.8,2795,0.0,5.07,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1454,343.0,6978,0.0,10.41,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1455,146.9,3052,0.0,5.71,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1456,172.4,3882,0.0,6.78,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1457,52.8,1072,68.6,3.01,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1458,196.8,3855,0.0,6.36,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1459,127.3,2807,5.2,5.1,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1460,351.4,7089,0.0,10.24,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1461,93.9,1994,41.2,3.95,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1462,47.8,835,73.5,3.33,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1463,352.7,7438,0.0,10.64,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1464,228.2,4437,0.0,8.15,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1465,155.0,3328,0.0,5.59,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1466,132.8,2862,0.0,4.49,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1467,103.9,1949,26.7,4.22,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1468,77.7,1554,56.0,4.15,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1469,393.8,8094,0.0,11.5,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1470,194.5,3809,0.0,6.61,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1471,261.2,5175,0.0,7.71,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1472,177.3,3931,0.0,6.46,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1473,51.9,1066,75.1,3.01,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1474,265.7,5463,0.0,8.2,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1475,56.4,1601,67.3,2.89,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1476,78.1,1537,46.8,4.47,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1477,234.1,4669,0.0,7.61,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1478,109.8,2181,19.0,4.69,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1479,145.2,3269,0.0,6.13,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1480,321.9,6657,0.0,9.58,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1481,232.7,4597,0.0,7.68,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1482,251.9,5332,0.0,8.33,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1483,405.2,8464,0.0,12.45,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1484,52.9,932,73.8,3.9,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1485,89.5,1615,39.3,3.19,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1486,403.3,8347,0.0,11.88,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1487,356.9,7443,0.0,10.79,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1488,47.8,976,78.1,2.57,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1489,128.3,2475,0.0,4.75,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1490,120.1,2596,8.0,4.53,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1491,133.2,2692,0.0,5.43,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1492,177.7,3861,0.0,6.73,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1493,388.7,7918,0.0,10.86,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1494,369.0,7441,0.0,11.4,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1495,204.3,4186,0.0,7.79,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1496,362.8,7354,0.0,10.57,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1497,251.3,5080,0.0,7.97,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1498,362.2,7352,0.0,10.63,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1499,185.9,3766,0.0,6.38,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1500,116.4,2245,9.3,4.37,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1501,111.5,2091,19.0,4.42,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1502,408.3,8492,0.0,12.06,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1503,398.0,8132,0.0,10.91,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1504,344.6,7081,0.0,10.09,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1505,190.6,3893,0.0,7.03,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1506,249.7,5175,0.0,8.08,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1507,134.7,3017,0.0,6.08,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1508,37.2,800,86.5,2.71,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1509,44.5,1162,81.0,3.27,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1510,333.6,6817,0.0,9.81,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1511,179.0,3412,0.0,5.77,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1512,308.0,6381,0.0,10.01,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1513,89.4,1870,40.2,4.42,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1514,351.9,7181,0.0,9.55,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1515,359.7,7392,0.0,10.44,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1516,285.6,5762,0.0,9.02,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1517,174.6,3731,0.0,6.66,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1518,354.1,7336,0.0,10.77,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1519,105.1,2312,27.2,4.9,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1520,144.9,2995,0.0,4.83,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1521,207.1,4289,0.0,7.51,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1522,339.7,6859,0.0,9.48,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1523,61.0,1133,59.4,3.38,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1524,115.6,2392,11.4,4.14,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1525,244.9,4797,0.0,7.16,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1526,397.8,8243,0.0,11.3,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1527,198.6,4116,0.0,6.43,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1528,355.2,7196,0.0,10.97,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1529,215.0,4195,0.0,6.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1530,336.0,7000,0.0,10.51,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1531,234.6,4965,0.0,8.01,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1532,262.4,5450,0.0,8.66,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1533,99.5,1905,30.6,4.13,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1534,356.4,7117,0.0,10.1,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1535,97.1,1682,26.9,4.21,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1536,253.3,5266,0.0,8.51,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1537,315.2,6392,0.0,9.6,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1538,361.9,7569,0.0,10.82,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1539,55.4,1248,71.3,3.49,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1540,300.8,6156,0.0,9.2,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1541,140.2,2888,0.0,5.82,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1542,354.6,7184,0.0,9.9,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1543,311.0,6474,0.0,9.23,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1544,253.1,4990,0.0,7.55,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1545,41.9,942,83.6,3.34,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1546,352.0,7245,0.0,10.77,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1547,378.2,7816,0.0,11.37,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1548,255.7,5402,0.0,8.03,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1549,196.9,4100,0.0,7.12,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1550,251.4,5133,0.0,8.28,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1551,179.5,3672,0.0,5.64,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1552,381.1,7798,0.0,10.31,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1553,332.9,6726,0.0,9.99,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1554,212.0,4206,0.0,7.42,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1555,139.7,3007,0.0,5.87,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1556,102.3,1781,32.5,4.82,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1557,103.2,1908,21.9,4.38,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1558,181.4,3703,0.0,6.45,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1559,234.4,4739,0.0,7.93,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1560,354.0,7441,0.0,11.03,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1561,59.2,1290,69.9,3.63,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1562,174.6,3229,0.0,5.47,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1563,376.0,7744,0.0,11.1,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1564,79.8,1725,50.9,3.5,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1565,115.5,2578,14.6,5.3,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1566,292.4,5948,0.0,9.33,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1567,187.2,3830,0.0,6.59,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1568,170.5,3473,0.0,6.16,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1569,171.2,3431,0.0,6.35,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1570,307.4,6108,0.0,9.21,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1571,94.8,2047,39.6,4.56,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1572,249.1,5041,0.0,7.33,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1573,242.4,5121,0.0,7.83,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1574,107.6,2453,22.6,5.18,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1575,389.0,7950,0.0,11.53,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1576,77.3,1663,48.3,4.32,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1577,111.9,2106,19.7,4.34,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1578,58.4,1256,65.2,4.03,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1579,306.7,6236,0.0,9.4,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1580,313.0,6450,0.0,9.93,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1581,224.9,4408,0.0,7.46,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1582,207.3,4286,0.0,6.9,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1583,241.5,4686,0.0,7.29,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1584,251.0,5059,0.0,7.21,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1585,142.2,3129,0.0,5.52,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1586,235.9,4756,0.0,7.77,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1587,237.0,4833,0.0,7.21,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1588,132.0,2566,0.0,4.92,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1589,272.2,5509,0.0,8.43,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1590,150.2,3205,0.0,5.68,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1591,250.9,5354,0.0,8.23,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1592,81.7,1511,45.4,3.59,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1593,284.1,5841,0.0,9.14,100% Direct Drive Hydraulic Lockup
